source,instance,target,algorithm,seed,n,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
REGk6_n320,4,pegasus16_broken,mmfork-cuthill-fast,1,320,1,1,10.3125,27,3300,39.61388459196314,320,960
REGk6_n320,4,pegasus16_broken,mmfork-cuthill-fast,2,320,1,1,11.465625,33,3669,17.756823748815805,320,960
REGk6_n320,4,pegasus16_broken,mmfork-portfolio,0,320,1,1,10.225,26,3272,128.60245629982091,320,960
REGk6_n320,4,pegasus16_broken,mmfork-portfolio,1,320,1,1,9.728125,27,3113,154.60483140102588,320,960
REGk6_n320,4,pegasus16_broken,mmfork-portfolio,2,320,1,1,9.34375,24,2990,140.27627448691055,320,960
REGk6_n320,4,pegasus16_broken,reweave-mmfork-cuthill,0,320,1,1,10.053125,28,3217,19.68109372886829,320,960
REGk6_n320,4,pegasus16_broken,reweave-mmfork-cuthill,1,320,1,1,10.003125,26,3201,50.18116887402721,320,960
REGk6_n320,4,pegasus16_broken,reweave-mmfork-cuthill,2,320,1,1,11.0375,33,3532,20.874684480018914,320,960
REGk6_n320,4,zephyr15_broken,minorminer,0,320,1,1,7.775,18,2488,36.82382266689092,320,960
REGk6_n320,4,zephyr15_broken,minorminer,1,320,1,1,8.64375,22,2766,17.878699691034853,320,960
REGk6_n320,4,zephyr15_broken,minorminer,2,320,1,1,7.896875,20,2527,32.53505227109417,320,960
REGk6_n320,4,zephyr15_broken,minorminer-layout,0,320,1,1,8.178125,20,2617,26.867401842027903,320,960
REGk6_n320,4,zephyr15_broken,minorminer-layout,1,320,1,1,7.484375,19,2395,50.08512365189381,320,960
REGk6_n320,4,zephyr15_broken,minorminer-layout,2,320,1,1,7.275,18,2328,45.804784264881164,320,960
REGk6_n320,4,zephyr15_broken,reweave,0,320,1,1,7.515625,17,2405,42.943397670052946,320,960
REGk6_n320,4,zephyr15_broken,reweave,1,320,1,1,8.178125,22,2617,18.617720443056896,320,960
REGk6_n320,4,zephyr15_broken,reweave,2,320,1,1,7.459375,20,2387,31.554698545951396,320,960
REGk6_n320,4,zephyr15_broken,reweave-thorough,0,320,1,1,7.1375,16,2284,95.00097658508457,320,960
REGk6_n320,4,zephyr15_broken,reweave-thorough,1,320,1,1,7.865625,21,2517,91.70642302907072,320,960
REGk6_n320,4,zephyr15_broken,reweave-thorough,2,320,1,1,7.54375,20,2414,100.71511869179085,320,960
REGk6_n320,4,zephyr15_broken,mmfork-cuthill,0,320,1,1,7.73125,20,2474,33.544563942821696,320,960
REGk6_n320,4,zephyr15_broken,mmfork-cuthill,1,320,1,1,7.721875,20,2471,31.73936374904588,320,960
REGk6_n320,4,zephyr15_broken,mmfork-cuthill,2,320,1,1,8.28125,20,2650,18.80214972794056,320,960
REGk6_n320,4,zephyr15_broken,mmfork-cuthill-fast,0,320,1,1,7.73125,20,2474,31.93452332005836,320,960
REGk6_n320,4,zephyr15_broken,mmfork-cuthill-fast,1,320,1,1,7.721875,20,2471,31.544403463834897,320,960
REGk6_n320,4,zephyr15_broken,mmfork-cuthill-fast,2,320,1,1,8.28125,20,2650,23.17854639212601,320,960
REGk6_n320,4,zephyr15_broken,mmfork-portfolio,0,320,1,1,7.309375,19,2339,132.1614820540417,320,960
REGk6_n320,4,zephyr15_broken,mmfork-portfolio,1,320,1,1,7.721875,20,2471,150.32763861189596,320,960
REGk6_n320,4,zephyr15_broken,mmfork-portfolio,2,320,1,1,7.896875,20,2527,128.98401845013723,320,960
REGk6_n320,4,zephyr15_broken,reweave-mmfork-cuthill,0,320,1,1,7.409375,20,2371,35.56929786596447,320,960
REGk6_n320,4,zephyr15_broken,reweave-mmfork-cuthill,1,320,1,1,7.325,20,2344,43.592705599963665,320,960
REGk6_n320,4,zephyr15_broken,reweave-mmfork-cuthill,2,320,1,1,7.928125,19,2537,29.743558207992464,320,960
REGk6_n480,4,pegasus16_broken,minorminer,0,480,0,0,0.0,0,0,181.08041077898815,480,1440
REGk6_n480,4,pegasus16_broken,minorminer,1,480,0,0,0.0,0,0,181.8292132220231,480,1440
REGk6_n480,4,pegasus16_broken,minorminer,2,480,0,0,0.0,0,0,182.49707822687924,480,1440
REGk6_n480,4,pegasus16_broken,minorminer-layout,0,480,0,0,0.0,0,0,183.58323748293333,480,1440
REGk6_n480,4,pegasus16_broken,minorminer-layout,1,480,0,0,0.0,0,0,182.60815852717496,480,1440
REGk6_n480,4,pegasus16_broken,minorminer-layout,2,480,0,0,0.0,0,0,182.66972274216823,480,1440
REGk6_n480,4,pegasus16_broken,reweave,0,480,0,0,0.0,0,0,180.65142375486903,480,1440
REGk6_n480,4,pegasus16_broken,reweave,1,480,0,0,0.0,0,0,180.61149889905937,480,1440
REGk6_n480,4,pegasus16_broken,reweave,2,480,0,0,0.0,0,0,180.6142376549542,480,1440
REGk6_n480,4,pegasus16_broken,reweave-thorough,0,480,0,0,0.0,0,0,181.32191636110656,480,1440
REGk6_n480,4,pegasus16_broken,reweave-thorough,1,480,0,0,0.0,0,0,181.27435736102052,480,1440
REGk6_n480,4,pegasus16_broken,reweave-thorough,2,480,0,0,0.0,0,0,181.3410737121012,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,184.76205900590867,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,183.11760150198825,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,182.48981052590534,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,181.58273452194408,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,182.7635934408754,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,182.70980021497235,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,221.14637373713776,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,218.9397768380586,480,1440
REGk6_n480,4,pegasus16_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,216.0656377619598,480,1440
REGk6_n480,4,pegasus16_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,180.68033622205257,480,1440
REGk6_n480,4,pegasus16_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,180.83673334494233,480,1440
REGk6_n480,4,pegasus16_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,180.87258073384874,480,1440
REGk6_n480,4,zephyr15_broken,minorminer,0,480,0,0,0.0,0,0,182.51040676888078,480,1440
REGk6_n480,4,zephyr15_broken,minorminer,1,480,1,1,10.741666666666667,31,5156,107.01760149095207,480,1440
REGk6_n480,4,zephyr15_broken,minorminer,2,480,1,1,10.679166666666667,29,5126,167.63979709497653,480,1440
REGk6_n480,4,zephyr15_broken,minorminer-layout,0,480,1,1,10.55625,28,5067,92.11726533481851,480,1440
REGk6_n480,4,zephyr15_broken,minorminer-layout,1,480,0,0,0.0,0,0,184.98706782399677,480,1440
REGk6_n480,4,zephyr15_broken,minorminer-layout,2,480,1,1,10.7875,30,5178,79.43905961397104,480,1440
REGk6_n480,4,zephyr15_broken,reweave,0,480,0,0,0.0,0,0,182.08575112512335,480,1440
REGk6_n480,4,zephyr15_broken,reweave,1,480,0,0,0.0,0,0,183.172266633017,480,1440
REGk6_n480,4,zephyr15_broken,reweave,2,480,0,0,0.0,0,0,182.6278015030548,480,1440
REGk6_n480,4,zephyr15_broken,reweave-thorough,0,480,0,0,0.0,0,0,182.03187555796467,480,1440
REGk6_n480,4,zephyr15_broken,reweave-thorough,1,480,0,0,0.0,0,0,181.96120928111486,480,1440
REGk6_n480,4,zephyr15_broken,reweave-thorough,2,480,0,0,0.0,0,0,182.26475516706705,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,184.74352896912023,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,185.57816827995703,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,184.50728162913583,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,181.87527453596704,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,184.7187938510906,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,182.94053284288384,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,222.6032216490712,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,233.3367056241259,480,1440
REGk6_n480,4,zephyr15_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,229.03490840317681,480,1440
REGk6_n480,4,zephyr15_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,182.38505527190864,480,1440
REGk6_n480,4,zephyr15_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,182.27269734395668,480,1440
REGk6_n480,4,zephyr15_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,182.68542682705447,480,1440
ERd0.3_n20,5,pegasus16_broken,minorminer,0,20,1,1,1.5,3,30,0.12730938219465315,20,50
ERd0.3_n20,5,pegasus16_broken,minorminer,1,20,1,1,1.55,2,31,0.09514131094329059,20,50
ERd0.3_n20,5,pegasus16_broken,minorminer,2,20,1,1,1.4,2,28,0.10792186018079519,20,50
ERd0.3_n20,5,pegasus16_broken,minorminer-layout,0,20,1,1,1.45,2,29,0.5846152289304882,20,50
ERd0.3_n20,5,pegasus16_broken,minorminer-layout,1,20,1,1,1.35,3,27,0.33807323197834194,20,50
ERd0.3_n20,5,pegasus16_broken,minorminer-layout,2,20,1,1,1.25,2,25,0.37055592192336917,20,50
ERd0.3_n20,5,pegasus16_broken,reweave,0,20,1,1,1.5,3,30,0.12251781113445759,20,50
ERd0.3_n20,5,pegasus16_broken,reweave,1,20,1,1,1.55,2,31,0.0989292049780488,20,50
ERd0.3_n20,5,pegasus16_broken,reweave,2,20,1,1,1.4,2,28,0.09948880318552256,20,50
ERd0.3_n20,5,pegasus16_broken,reweave-thorough,0,20,1,1,1.25,2,25,0.5292340798769146,20,50
ERd0.3_n20,5,pegasus16_broken,reweave-thorough,1,20,1,1,1.3,2,26,0.4843037389218807,20,50
ERd0.3_n20,5,pegasus16_broken,reweave-thorough,2,20,1,1,1.4,2,28,0.508507011923939,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-cuthill,0,20,1,1,1.4,2,28,0.11979717202484608,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-cuthill,1,20,1,1,1.45,3,29,0.1152781608980149,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-cuthill,2,20,1,1,1.5,2,30,0.14917176589369774,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-cuthill-fast,0,20,1,1,1.4,2,28,0.10777746001258492,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-cuthill-fast,1,20,1,1,1.45,3,29,0.0923567721620202,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-cuthill-fast,2,20,1,1,1.5,2,30,0.11689089401625097,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-portfolio,0,20,1,1,1.4,2,28,0.6089402129873633,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-portfolio,1,20,1,1,1.4,2,28,0.5878517657984048,20,50
ERd0.3_n20,5,pegasus16_broken,mmfork-portfolio,2,20,1,1,1.4,2,28,0.6204783960711211,20,50
ERd0.3_n20,5,pegasus16_broken,reweave-mmfork-cuthill,0,20,1,1,1.4,2,28,0.10931086400523782,20,50
ERd0.3_n20,5,pegasus16_broken,reweave-mmfork-cuthill,1,20,1,1,1.45,3,29,0.11709005292505026,20,50
ERd0.3_n20,5,pegasus16_broken,reweave-mmfork-cuthill,2,20,1,1,1.5,2,30,0.19538172194734216,20,50
ERd0.3_n20,5,zephyr15_broken,minorminer,0,20,1,1,1.3,2,26,0.15681627509184182,20,50
ERd0.3_n20,5,zephyr15_broken,minorminer,1,20,1,1,1.2,2,24,0.1470045738387853,20,50
ERd0.3_n20,5,zephyr15_broken,minorminer,2,20,1,1,1.25,2,25,0.1441420849878341,20,50
ERd0.3_n20,5,zephyr15_broken,minorminer-layout,0,20,1,1,1.4,2,28,0.40557204303331673,20,50
ERd0.3_n20,5,zephyr15_broken,minorminer-layout,1,20,1,1,1.45,2,29,0.44651247886940837,20,50
ERd0.3_n20,5,zephyr15_broken,minorminer-layout,2,20,1,1,1.4,2,28,0.34464071597903967,20,50
ERd0.3_n20,5,zephyr15_broken,reweave,0,20,1,1,1.3,2,26,0.11686152499169111,20,50
ERd0.3_n20,5,zephyr15_broken,reweave,1,20,1,1,1.2,2,24,0.10693610296584666,20,50
ERd0.3_n20,5,zephyr15_broken,reweave,2,20,1,1,1.25,2,25,0.12153174495324492,20,50
ERd0.3_n20,5,zephyr15_broken,reweave-thorough,0,20,1,1,1.2,2,24,0.5794979589991271,20,50
ERd0.3_n20,5,zephyr15_broken,reweave-thorough,1,20,1,1,1.2,2,24,0.641740710940212,20,50
ERd0.3_n20,5,zephyr15_broken,reweave-thorough,2,20,1,1,1.2,2,24,0.5992296310141683,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-cuthill,0,20,1,1,1.25,2,25,0.10944523313082755,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-cuthill,1,20,1,1,1.2,2,24,0.12288697017356753,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-cuthill,2,20,1,1,1.35,2,27,0.14053480001166463,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-cuthill-fast,0,20,1,1,1.25,2,25,0.12574442895129323,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-cuthill-fast,1,20,1,1,1.2,2,24,0.1329155801795423,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-cuthill-fast,2,20,1,1,1.35,2,27,0.1187956752255559,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-portfolio,0,20,1,1,1.1,2,22,0.7760982050094754,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-portfolio,1,20,1,1,1.2,2,24,0.8152854898944497,20,50
ERd0.3_n20,5,zephyr15_broken,mmfork-portfolio,2,20,1,1,1.2,2,24,0.8767772340215743,20,50
ERd0.3_n20,5,zephyr15_broken,reweave-mmfork-cuthill,0,20,1,1,1.25,2,25,0.17276621097698808,20,50
ERd0.3_n20,5,zephyr15_broken,reweave-mmfork-cuthill,1,20,1,1,1.2,2,24,0.20955025497823954,20,50
ERd0.3_n20,5,zephyr15_broken,reweave-mmfork-cuthill,2,20,1,1,1.35,2,27,0.31589223095215857,20,50
ERd0.3_n40,5,pegasus16_broken,minorminer,0,40,1,1,3.575,5,143,1.2517385000828654,40,230
ERd0.3_n40,5,pegasus16_broken,minorminer,1,40,1,1,3.675,5,147,1.2247345170471817,40,230
ERd0.3_n40,5,pegasus16_broken,minorminer,2,40,1,1,3.35,5,134,1.7506353000644594,40,230
ERd0.3_n40,5,pegasus16_broken,minorminer-layout,0,40,1,1,3.575,5,143,1.916901128133759,40,230
ERd0.3_n40,5,pegasus16_broken,minorminer-layout,1,40,1,1,3.65,5,146,1.3275505569763482,40,230
ERd0.3_n40,5,pegasus16_broken,minorminer-layout,2,40,1,1,3.5,5,140,2.281872462015599,40,230
ERd0.3_n40,5,pegasus16_broken,reweave,0,40,1,1,3.575,5,143,1.5211443749722093,40,230
ERd0.3_n40,5,pegasus16_broken,reweave,1,40,1,1,3.55,5,142,1.8147353348322213,40,230
ERd0.3_n40,5,pegasus16_broken,reweave,2,40,1,1,3.25,5,130,1.8955782421398908,40,230
ERd0.3_n40,5,pegasus16_broken,reweave-thorough,0,40,1,1,3.35,4,134,7.230355802923441,40,230
ERd0.3_n40,5,pegasus16_broken,reweave-thorough,1,40,1,1,3.425,5,137,6.74977545812726,40,230
ERd0.3_n40,5,pegasus16_broken,reweave-thorough,2,40,1,1,3.25,5,130,6.249113894999027,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-cuthill,0,40,1,1,3.575,5,143,1.950845583109185,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-cuthill,1,40,1,1,3.725,6,149,1.3048658680636436,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-cuthill,2,40,1,1,3.175,5,127,1.4576033279299736,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-cuthill-fast,0,40,1,1,3.575,5,143,1.8176768030971289,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-cuthill-fast,1,40,1,1,3.725,6,149,1.2240802990272641,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-cuthill-fast,2,40,1,1,3.175,5,127,1.699170134961605,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-portfolio,0,40,1,1,3.5,5,140,8.358063564868644,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-portfolio,1,40,1,1,3.575,6,143,7.744737260974944,40,230
ERd0.3_n40,5,pegasus16_broken,mmfork-portfolio,2,40,1,1,3.175,5,127,9.648417060961947,40,230
ERd0.3_n40,5,pegasus16_broken,reweave-mmfork-cuthill,0,40,1,1,3.55,5,142,1.9389493791386485,40,230
ERd0.3_n40,5,pegasus16_broken,reweave-mmfork-cuthill,1,40,1,1,3.675,5,147,1.6756727891042829,40,230
ERd0.3_n40,5,pegasus16_broken,reweave-mmfork-cuthill,2,40,1,1,3.15,5,126,1.469108612043783,40,230
ERd0.3_n40,5,zephyr15_broken,minorminer,0,40,1,1,2.825,4,113,2.1376555170863867,40,230
ERd0.3_n40,5,zephyr15_broken,minorminer,1,40,1,1,3.1,5,124,1.473613423993811,40,230
ERd0.3_n40,5,zephyr15_broken,minorminer,2,40,1,1,2.9,4,116,1.152980293147266,40,230
ERd0.3_n40,5,zephyr15_broken,minorminer-layout,0,40,1,1,2.925,4,117,1.7622602439951152,40,230
ERd0.3_n40,5,zephyr15_broken,minorminer-layout,1,40,1,1,3.225,5,129,1.6803033710457385,40,230
ERd0.3_n40,5,zephyr15_broken,minorminer-layout,2,40,1,1,3.175,4,127,1.8053750118706375,40,230
ERd0.3_n40,5,zephyr15_broken,reweave,0,40,1,1,2.8,4,112,2.2889172139111906,40,230
ERd0.3_n40,5,zephyr15_broken,reweave,1,40,1,1,3.025,5,121,1.4354278268292546,40,230
ERd0.3_n40,5,zephyr15_broken,reweave,2,40,1,1,2.825,4,113,1.2096211279276758,40,230
ERd0.3_n40,5,zephyr15_broken,reweave-thorough,0,40,1,1,2.775,4,111,7.541406580945477,40,230
ERd0.3_n40,5,zephyr15_broken,reweave-thorough,1,40,1,1,2.825,4,113,5.394024432869628,40,230
ERd0.3_n40,5,zephyr15_broken,reweave-thorough,2,40,1,1,2.825,4,113,5.839074617950246,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-cuthill,0,40,1,1,2.975,5,119,0.9945163850206882,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-cuthill,1,40,1,1,2.75,4,110,2.5658200399484485,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-cuthill,2,40,1,1,2.825,4,113,1.8347585438750684,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-cuthill-fast,0,40,1,1,2.975,5,119,1.0499624640215188,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-cuthill-fast,1,40,1,1,2.75,4,110,1.8206281911116093,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-cuthill-fast,2,40,1,1,2.825,4,113,1.4830135870724916,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-portfolio,0,40,1,1,2.7,4,108,9.409759182017297,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-portfolio,1,40,1,1,2.675,4,107,11.103999005164951,40,230
ERd0.3_n40,5,zephyr15_broken,mmfork-portfolio,2,40,1,1,2.8,4,112,8.987711763940752,40,230
ERd0.3_n40,5,zephyr15_broken,reweave-mmfork-cuthill,0,40,1,1,2.875,5,115,1.525841656839475,40,230
ERd0.3_n40,5,zephyr15_broken,reweave-mmfork-cuthill,1,40,1,1,2.7,4,108,1.967237405013293,40,230
ERd0.3_n40,5,zephyr15_broken,reweave-mmfork-cuthill,2,40,1,1,2.825,4,113,1.957297005923465,40,230
ERd0.3_n80,5,pegasus16_broken,minorminer,0,80,1,1,10.8,18,864,12.966798207955435,80,980
ERd0.3_n80,5,pegasus16_broken,minorminer,1,80,1,1,9.5625,16,765,35.549336452037096,80,980
ERd0.3_n80,5,pegasus16_broken,minorminer,2,80,1,1,10.5125,17,841,18.124220833880827,80,980
ERd0.3_n80,5,pegasus16_broken,minorminer-layout,0,80,1,1,9.4,14,752,40.74741172208451,80,980
ERd0.3_n80,5,pegasus16_broken,minorminer-layout,1,80,1,1,10.15,16,812,22.755081087118015,80,980
ERd0.3_n80,5,pegasus16_broken,minorminer-layout,2,80,1,1,10.1625,16,813,34.55267563299276,80,980
ERd0.3_n80,5,pegasus16_broken,reweave,0,80,1,1,9.9375,17,795,20.41076850402169,80,980
ERd0.3_n80,5,pegasus16_broken,reweave,1,80,1,1,9.0125,15,721,43.01024339511059,80,980
ERd0.3_n80,5,pegasus16_broken,reweave,2,80,1,1,9.8375,15,787,23.802197210025042,80,980
ERd0.3_n80,5,pegasus16_broken,reweave-thorough,0,80,1,1,9.0625,15,725,101.88925412716344,80,980
ERd0.3_n80,5,pegasus16_broken,reweave-thorough,1,80,1,1,9.1125,13,729,120.60528330598027,80,980
ERd0.3_n80,5,pegasus16_broken,reweave-thorough,2,80,1,1,9.2375,15,739,102.14306420902722,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-cuthill,0,80,1,1,11.3875,18,911,17.293406801996753,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-cuthill,1,80,1,1,9.225,14,738,37.19080791505985,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-cuthill,2,80,1,1,9.75,15,780,25.720593645935878,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-cuthill-fast,0,80,1,1,11.3875,18,911,16.98950063297525,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-cuthill-fast,1,80,1,1,9.225,14,738,38.12945147207938,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-cuthill-fast,2,80,1,1,9.75,15,780,24.685261872131377,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-portfolio,0,80,1,1,9.1,14,728,145.29630010807887,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-portfolio,1,80,1,1,9.6875,16,775,168.4727761389222,80,980
ERd0.3_n80,5,pegasus16_broken,mmfork-portfolio,2,80,1,1,8.8375,14,707,147.26180574903265,80,980
ERd0.3_n80,5,pegasus16_broken,reweave-mmfork-cuthill,0,80,1,1,10.325,16,826,31.116164003964514,80,980
ERd0.3_n80,5,pegasus16_broken,reweave-mmfork-cuthill,1,80,1,1,8.7875,14,703,44.09917544783093,80,980
ERd0.3_n80,5,pegasus16_broken,reweave-mmfork-cuthill,2,80,1,1,9.075,14,726,36.28456499311142,80,980
ERd0.3_n80,5,zephyr15_broken,minorminer,0,80,1,1,7.3375,11,587,41.74285829393193,80,980
ERd0.3_n80,5,zephyr15_broken,minorminer,1,80,1,1,7.2125,11,577,55.7822632889729,80,980
ERd0.3_n80,5,zephyr15_broken,minorminer,2,80,1,1,7.4375,12,595,45.01965537108481,80,980
ERd0.3_n80,5,zephyr15_broken,minorminer-layout,0,80,1,1,7.85,12,628,30.447254746919498,80,980
ERd0.3_n80,5,zephyr15_broken,minorminer-layout,1,80,1,1,8.2625,13,661,19.26800603000447,80,980
ERd0.3_n80,5,zephyr15_broken,minorminer-layout,2,80,1,1,7.8875,13,631,18.320487558143213,80,980
ERd0.3_n80,5,zephyr15_broken,reweave,0,80,1,1,6.9375,10,555,36.29799486906268,80,980
ERd0.3_n80,5,zephyr15_broken,reweave,1,80,1,1,6.8125,10,545,64.66379786795005,80,980
ERd0.3_n80,5,zephyr15_broken,reweave,2,80,1,1,7.0,11,560,51.768501861952245,80,980
ERd0.3_n80,5,zephyr15_broken,reweave-thorough,0,80,1,1,6.95,11,556,91.81199290906079,80,980
ERd0.3_n80,5,zephyr15_broken,reweave-thorough,1,80,1,1,6.8875,11,551,112.49276673980057,80,980
ERd0.3_n80,5,zephyr15_broken,reweave-thorough,2,80,1,1,7.1125,12,569,104.11161229503341,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-cuthill,0,80,1,1,7.55,12,604,22.03606135607697,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-cuthill,1,80,1,1,7.4875,12,599,43.374442039988935,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-cuthill,2,80,1,1,7.175,11,574,55.192855671048164,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-cuthill-fast,0,80,1,1,7.55,12,604,24.230731281917542,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-cuthill-fast,1,80,1,1,7.4875,12,599,42.832388210110366,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-cuthill-fast,2,80,1,1,7.175,11,574,42.25304692098871,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-portfolio,0,80,1,1,7.1375,11,571,175.7401962399017,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-portfolio,1,80,1,1,7.375,12,590,154.15793016110547,80,980
ERd0.3_n80,5,zephyr15_broken,mmfork-portfolio,2,80,1,1,7.1375,11,571,180.3601169839967,80,980
ERd0.3_n80,5,zephyr15_broken,reweave-mmfork-cuthill,0,80,1,1,7.225,12,578,28.34465404297225,80,980
ERd0.3_n80,5,zephyr15_broken,reweave-mmfork-cuthill,1,80,1,1,6.9375,10,555,48.743325501913205,80,980
ERd0.3_n80,5,zephyr15_broken,reweave-mmfork-cuthill,2,80,1,1,6.875,11,550,62.70654914714396,80,980
ERd0.3_n120,5,pegasus16_broken,minorminer,0,120,1,1,16.15,24,1938,138.0349429040216,120,2181
ERd0.3_n120,5,pegasus16_broken,minorminer,1,120,1,1,18.091666666666665,29,2171,61.32327315188013,120,2181
ERd0.3_n120,5,pegasus16_broken,minorminer,2,120,1,1,16.308333333333334,26,1957,101.51914882194251,120,2181
ERd0.3_n120,5,pegasus16_broken,minorminer-layout,0,120,1,1,16.841666666666665,27,2021,113.19396990793757,120,2181
ERd0.3_n120,5,pegasus16_broken,minorminer-layout,1,120,1,1,16.641666666666666,26,1997,116.93718733498827,120,2181
ERd0.3_n120,5,pegasus16_broken,minorminer-layout,2,120,1,1,16.508333333333333,24,1981,129.9847333850339,120,2181
ERd0.3_n120,5,pegasus16_broken,reweave,0,120,1,1,15.991666666666667,27,1919,180.3734059589915,120,2181
ERd0.3_n120,5,pegasus16_broken,reweave,1,120,1,1,16.325,27,1959,180.2874655108899,120,2181
ERd0.3_n120,5,pegasus16_broken,reweave,2,120,1,1,15.083333333333334,25,1810,163.04053804883733,120,2181
ERd0.3_n120,5,pegasus16_broken,reweave-thorough,0,120,1,1,17.108333333333334,30,2053,180.63722337200306,120,2181
