pid,gkey,n,method,eseed,acl,maxchain,chain_rel,mean_e,best_e,chainbreak,gs,p_gs,resid
22,ER_n40_d0.5_g3,40,mmfork-cuthill,0,4.425,6,0.75,-105.54,-130.0,0.5176,-136.0,0.0,0.224
22,ER_n40_d0.5_g3,40,mmfork-cuthill,0,4.425,6,1.0,-110.744,-130.0,0.416,-136.0,0.0,0.1857
22,ER_n40_d0.5_g3,40,mmfork-cuthill,0,4.425,6,1.5,-121.248,-132.0,0.2869,-136.0,0.0,0.1085
22,ER_n40_d0.5_g3,40,mmfork-cuthill,1,4.475,6,0.75,-102.704,-136.0,0.4995,-136.0,0.008,0.2448
22,ER_n40_d0.5_g3,40,mmfork-cuthill,1,4.475,6,1.0,-111.856,-136.0,0.4012,-136.0,0.024,0.1775
22,ER_n40_d0.5_g3,40,mmfork-cuthill,1,4.475,6,1.5,-114.176,-136.0,0.3142,-136.0,0.004,0.1605
22,ER_n40_d0.5_g3,40,mmfork-portfolio,0,4.3,6,0.75,-101.032,-128.0,0.5484,-136.0,0.0,0.2571
22,ER_n40_d0.5_g3,40,mmfork-portfolio,0,4.3,6,1.0,-111.816,-130.0,0.4192,-136.0,0.0,0.1778
22,ER_n40_d0.5_g3,40,mmfork-portfolio,0,4.3,6,1.5,-122.48,-130.0,0.2659,-136.0,0.0,0.0994
22,ER_n40_d0.5_g3,40,mmfork-portfolio,1,4.45,6,0.75,-114.788,-124.0,0.4957,-136.0,0.0,0.156
22,ER_n40_d0.5_g3,40,mmfork-portfolio,1,4.45,6,1.0,-108.04,-128.0,0.4203,-136.0,0.0,0.2056
22,ER_n40_d0.5_g3,40,mmfork-portfolio,1,4.45,6,1.5,-115.796,-130.0,0.2908,-136.0,0.0,0.1486
23,ER_n40_d0.5_g3,40,minorminer,0,4.3,6,0.75,-90.948,-126.0,0.5616,-140.0,0.0,0.3504
23,ER_n40_d0.5_g3,40,minorminer,0,4.3,6,1.0,-109.12,-124.0,0.4469,-140.0,0.0,0.2206
23,ER_n40_d0.5_g3,40,minorminer,0,4.3,6,1.5,-117.676,-134.0,0.2637,-140.0,0.0,0.1595
23,ER_n40_d0.5_g3,40,minorminer,1,4.8,7,0.75,-106.96,-128.0,0.5822,-140.0,0.0,0.236
23,ER_n40_d0.5_g3,40,minorminer,1,4.8,7,1.0,-113.84,-134.0,0.3964,-140.0,0.0,0.1869
23,ER_n40_d0.5_g3,40,minorminer,1,4.8,7,1.5,-123.24,-136.0,0.2614,-140.0,0.0,0.1197
23,ER_n40_d0.5_g3,40,minorminer-layout,0,4.575,6,0.75,-93.02,-128.0,0.5302,-140.0,0.0,0.3356
23,ER_n40_d0.5_g3,40,minorminer-layout,0,4.575,6,1.0,-101.684,-136.0,0.4334,-140.0,0.0,0.2737
23,ER_n40_d0.5_g3,40,minorminer-layout,0,4.575,6,1.5,-116.444,-140.0,0.2375,-140.0,0.004,0.1683
23,ER_n40_d0.5_g3,40,minorminer-layout,1,4.775,7,0.75,-91.012,-136.0,0.5498,-140.0,0.0,0.3499
23,ER_n40_d0.5_g3,40,minorminer-layout,1,4.775,7,1.0,-102.348,-138.0,0.4517,-140.0,0.0,0.2689
23,ER_n40_d0.5_g3,40,minorminer-layout,1,4.775,7,1.5,-118.712,-138.0,0.2688,-140.0,0.0,0.1521
23,ER_n40_d0.5_g3,40,reweave,0,4.2,5,0.75,-91.448,-124.0,0.5594,-140.0,0.0,0.3468
23,ER_n40_d0.5_g3,40,reweave,0,4.2,5,1.0,-107.872,-134.0,0.4638,-140.0,0.0,0.2295
23,ER_n40_d0.5_g3,40,reweave,0,4.2,5,1.5,-118.7,-134.0,0.272,-140.0,0.0,0.1521
23,ER_n40_d0.5_g3,40,reweave,1,4.6,7,0.75,-112.144,-134.0,0.5079,-140.0,0.0,0.199
23,ER_n40_d0.5_g3,40,reweave,1,4.6,7,1.0,-122.896,-136.0,0.3386,-140.0,0.0,0.1222
23,ER_n40_d0.5_g3,40,reweave,1,4.6,7,1.5,-128.856,-136.0,0.2747,-140.0,0.0,0.0796
23,ER_n40_d0.5_g3,40,reweave-thorough,0,4.2,5,0.75,-91.448,-124.0,0.5594,-140.0,0.0,0.3468
23,ER_n40_d0.5_g3,40,reweave-thorough,0,4.2,5,1.0,-107.872,-134.0,0.4638,-140.0,0.0,0.2295
23,ER_n40_d0.5_g3,40,reweave-thorough,0,4.2,5,1.5,-118.7,-134.0,0.272,-140.0,0.0,0.1521
23,ER_n40_d0.5_g3,40,reweave-thorough,1,4.325,6,0.75,-106.868,-134.0,0.5116,-140.0,0.0,0.2367
23,ER_n40_d0.5_g3,40,reweave-thorough,1,4.325,6,1.0,-115.228,-134.0,0.3995,-140.0,0.0,0.1769
23,ER_n40_d0.5_g3,40,reweave-thorough,1,4.325,6,1.5,-117.64,-138.0,0.2801,-140.0,0.0,0.1597
23,ER_n40_d0.5_g3,40,mmfork-cuthill,0,4.425,6,0.75,-93.6,-136.0,0.5611,-140.0,0.0,0.3314
23,ER_n40_d0.5_g3,40,mmfork-cuthill,0,4.425,6,1.0,-98.728,-136.0,0.4641,-140.0,0.0,0.2948
23,ER_n40_d0.5_g3,40,mmfork-cuthill,0,4.425,6,1.5,-123.048,-140.0,0.2789,-140.0,0.002,0.1211
23,ER_n40_d0.5_g3,40,mmfork-cuthill,1,4.475,6,0.75,-78.44,-124.0,0.5893,-140.0,0.0,0.4397
23,ER_n40_d0.5_g3,40,mmfork-cuthill,1,4.475,6,1.0,-88.712,-132.0,0.4744,-140.0,0.0,0.3663
23,ER_n40_d0.5_g3,40,mmfork-cuthill,1,4.475,6,1.5,-110.388,-140.0,0.2732,-140.0,0.002,0.2115
23,ER_n40_d0.5_g3,40,mmfork-portfolio,0,4.3,6,0.75,-90.948,-126.0,0.5616,-140.0,0.0,0.3504
23,ER_n40_d0.5_g3,40,mmfork-portfolio,0,4.3,6,1.0,-109.12,-124.0,0.4469,-140.0,0.0,0.2206
23,ER_n40_d0.5_g3,40,mmfork-portfolio,0,4.3,6,1.5,-117.676,-134.0,0.2637,-140.0,0.0,0.1595
23,ER_n40_d0.5_g3,40,mmfork-portfolio,1,4.45,6,0.75,-86.212,-130.0,0.5772,-140.0,0.0,0.3842
23,ER_n40_d0.5_g3,40,mmfork-portfolio,1,4.45,6,1.0,-97.14,-130.0,0.4267,-140.0,0.0,0.3061
23,ER_n40_d0.5_g3,40,mmfork-portfolio,1,4.45,6,1.5,-113.12,-132.0,0.2365,-140.0,0.0,0.192
