cell,instance,target,algorithm,seed,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ER_n30_d0.7,2,pegasus_6_broken5,mmfork-cuthill,2,1,1,3.933333333333333,5,118,1.1374460191000253,30,293
ER_n30_d0.7,2,pegasus_6_broken5,mmfork-portfolio,0,1,1,3.7,5,111,10.803755498956889,30,293
ER_n30_d0.7,2,pegasus_6_broken5,mmfork-portfolio,1,1,1,3.6,5,108,7.895806517917663,30,293
ER_n30_d0.7,2,pegasus_6_broken5,mmfork-portfolio,2,1,1,3.8,6,114,7.69051934289746,30,293
ER_n30_d0.7,2,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,3.6333333333333333,5,109,1.6773325679823756,30,293
ER_n30_d0.7,2,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,3.8333333333333335,5,115,0.8423262750729918,30,293
ER_n30_d0.7,2,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,3.8666666666666667,5,116,1.204415954882279,30,293
ER_n30_d0.7,2,zephyr_4,minorminer,0,1,1,2.9,4,87,0.6193828021641821,30,293
ER_n30_d0.7,2,zephyr_4,minorminer,1,1,1,2.933333333333333,4,88,1.4994467010255903,30,293
ER_n30_d0.7,2,zephyr_4,minorminer,2,1,1,2.933333333333333,4,88,0.44198898202739656,30,293
ER_n30_d0.7,2,zephyr_4,minorminer-layout,0,1,1,3.0,4,90,1.0612635440193117,30,293
ER_n30_d0.7,2,zephyr_4,minorminer-layout,1,1,1,2.9,4,87,1.8005731808952987,30,293
ER_n30_d0.7,2,zephyr_4,minorminer-layout,2,1,1,3.0,4,90,1.6459544580429792,30,293
ER_n30_d0.7,2,zephyr_4,reweave-base,0,1,1,2.8666666666666667,4,86,5.726428312016651,30,293
ER_n30_d0.7,2,zephyr_4,reweave-base,1,1,1,2.933333333333333,4,88,2.412572593893856,30,293
ER_n30_d0.7,2,zephyr_4,reweave-base,2,1,1,2.933333333333333,4,88,1.8323115820530802,30,293
ER_n30_d0.7,2,zephyr_4,reweave,0,1,1,2.8333333333333335,4,85,1.381439755903557,30,293
ER_n30_d0.7,2,zephyr_4,reweave,1,1,1,2.933333333333333,4,88,0.9903093760367483,30,293
ER_n30_d0.7,2,zephyr_4,reweave,2,1,1,2.933333333333333,4,88,0.6338009920436889,30,293
ER_n30_d0.7,2,zephyr_4,reweave-thorough,0,1,1,2.8333333333333335,4,85,4.145530745154247,30,293
ER_n30_d0.7,2,zephyr_4,reweave-thorough,1,1,1,2.8333333333333335,4,85,3.5649829329922795,30,293
ER_n30_d0.7,2,zephyr_4,reweave-thorough,2,1,1,2.933333333333333,4,88,4.328918911051005,30,293
ER_n30_d0.7,2,zephyr_4,reweave-stacked,0,1,1,3.066666666666667,4,92,2.0014414959587157,30,293
ER_n30_d0.7,2,zephyr_4,reweave-stacked,1,1,1,2.9,4,87,0.7440071587916464,30,293
ER_n30_d0.7,2,zephyr_4,reweave-stacked,2,1,1,2.933333333333333,4,88,1.0909806510899216,30,293
ER_n30_d0.7,2,zephyr_4,mmfork-cuthill,0,1,1,2.966666666666667,4,89,2.651006003143266,30,293
ER_n30_d0.7,2,zephyr_4,mmfork-cuthill,1,1,1,2.933333333333333,4,88,0.5851558421272784,30,293
ER_n30_d0.7,2,zephyr_4,mmfork-cuthill,2,1,1,3.033333333333333,4,91,0.8851255679037422,30,293
ER_n30_d0.7,2,zephyr_4,mmfork-portfolio,0,1,1,2.9,4,87,5.9380192931275815,30,293
ER_n30_d0.7,2,zephyr_4,mmfork-portfolio,1,1,1,2.8666666666666667,4,86,4.25913023785688,30,293
ER_n30_d0.7,2,zephyr_4,mmfork-portfolio,2,1,1,2.9,4,87,4.227880616905168,30,293
ER_n30_d0.7,2,zephyr_4,reweave-mmfork-cuthill,0,1,1,2.933333333333333,4,88,3.0139965100679547,30,293
ER_n30_d0.7,2,zephyr_4,reweave-mmfork-cuthill,1,1,1,2.8666666666666667,4,86,0.9580469478387386,30,293
ER_n30_d0.7,2,zephyr_4,reweave-mmfork-cuthill,2,1,1,2.966666666666667,4,89,1.009703366085887,30,293
ER_n30_d0.7,3,pegasus_6,minorminer,0,1,1,3.8,5,114,0.7167690000496805,30,309
ER_n30_d0.7,3,pegasus_6,minorminer,1,1,1,3.966666666666667,5,119,1.1180023800116032,30,309
ER_n30_d0.7,3,pegasus_6,minorminer,2,1,1,3.6,5,108,2.4128518030047417,30,309
ER_n30_d0.7,3,pegasus_6,minorminer-layout,0,1,1,3.8,5,114,1.8612776030786335,30,309
ER_n30_d0.7,3,pegasus_6,minorminer-layout,1,1,1,3.6666666666666665,5,110,2.8314110417850316,30,309
ER_n30_d0.7,3,pegasus_6,minorminer-layout,2,1,1,3.7,5,111,1.8996592939365655,30,309
ER_n30_d0.7,3,pegasus_6,reweave-base,0,1,1,3.7666666666666666,5,113,4.3903608890250325,30,309
ER_n30_d0.7,3,pegasus_6,reweave-base,1,1,1,3.9,5,117,6.609662831062451,30,309
ER_n30_d0.7,3,pegasus_6,reweave-base,2,1,1,3.6,5,108,6.503022159915417,30,309
ER_n30_d0.7,3,pegasus_6,reweave,0,1,1,3.7666666666666666,5,113,1.4640683270990849,30,309
ER_n30_d0.7,3,pegasus_6,reweave,1,1,1,3.8333333333333335,5,115,1.607560015982017,30,309
ER_n30_d0.7,3,pegasus_6,reweave,2,1,1,3.6,5,108,3.256635862868279,30,309
ER_n30_d0.7,3,pegasus_6,reweave-thorough,0,1,1,3.6666666666666665,5,110,9.621250255964696,30,309
ER_n30_d0.7,3,pegasus_6,reweave-thorough,1,1,1,3.6,5,108,9.553683414123952,30,309
ER_n30_d0.7,3,pegasus_6,reweave-thorough,2,1,1,3.6,5,108,8.095199502073228,30,309
ER_n30_d0.7,3,pegasus_6,reweave-stacked,0,1,1,3.7333333333333334,6,112,1.2066087760031223,30,309
ER_n30_d0.7,3,pegasus_6,reweave-stacked,1,1,1,3.5,4,105,3.8062180718407035,30,309
ER_n30_d0.7,3,pegasus_6,reweave-stacked,2,1,1,3.8333333333333335,5,115,0.9985950510017574,30,309
ER_n30_d0.7,3,pegasus_6,mmfork-cuthill,0,1,1,3.6666666666666665,5,110,1.9305881480686367,30,309
ER_n30_d0.7,3,pegasus_6,mmfork-cuthill,1,1,1,3.7333333333333334,5,112,0.6509999518748373,30,309
ER_n30_d0.7,3,pegasus_6,mmfork-cuthill,2,1,1,3.6666666666666665,5,110,1.4832663871347904,30,309
ER_n30_d0.7,3,pegasus_6,mmfork-portfolio,0,1,1,3.566666666666667,5,107,12.789682108908892,30,309
ER_n30_d0.7,3,pegasus_6,mmfork-portfolio,1,1,1,3.566666666666667,5,107,11.204585736151785,30,309
ER_n30_d0.7,3,pegasus_6,mmfork-portfolio,2,1,1,3.6,5,108,12.385718340985477,30,309
ER_n30_d0.7,3,pegasus_6,reweave-mmfork-cuthill,0,1,1,3.6333333333333333,5,109,1.6989956309553236,30,309
ER_n30_d0.7,3,pegasus_6,reweave-mmfork-cuthill,1,1,1,3.566666666666667,4,107,1.4499284459743649,30,309
ER_n30_d0.7,3,pegasus_6,reweave-mmfork-cuthill,2,1,1,3.533333333333333,5,106,1.9944475861266255,30,309
ER_n30_d0.7,3,pegasus_6_broken5,minorminer,0,1,1,3.8666666666666667,5,116,1.7480215290561318,30,309
ER_n30_d0.7,3,pegasus_6_broken5,minorminer,1,1,1,4.0,6,120,0.5640892889350653,30,309
ER_n30_d0.7,3,pegasus_6_broken5,minorminer,2,1,1,3.933333333333333,5,118,3.0888731440063566,30,309
ER_n30_d0.7,3,pegasus_6_broken5,minorminer-layout,0,1,1,4.366666666666666,6,131,1.2198634310625494,30,309
ER_n30_d0.7,3,pegasus_6_broken5,minorminer-layout,1,1,1,3.8333333333333335,5,115,1.6331849319394678,30,309
ER_n30_d0.7,3,pegasus_6_broken5,minorminer-layout,2,1,1,3.933333333333333,5,118,1.8495345020201057,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-base,0,1,1,3.8666666666666667,5,116,4.075866773957387,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-base,1,1,1,3.966666666666667,6,119,4.205222361953929,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-base,2,1,1,3.8666666666666667,5,116,5.336848967941478,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave,0,1,1,3.8333333333333335,5,115,1.388219399843365,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave,1,1,1,3.9,6,117,0.8877143780700862,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave,2,1,1,3.8666666666666667,5,116,2.31447928911075,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-thorough,0,1,1,3.7,5,111,5.19429963408038,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-thorough,1,1,1,3.566666666666667,5,107,4.198079651920125,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-thorough,2,1,1,3.8333333333333335,5,115,6.525828408077359,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-stacked,0,1,1,3.7,5,111,2.1176229589618742,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-stacked,1,1,1,4.1,5,123,1.1678617459256202,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-stacked,2,1,1,3.933333333333333,5,118,1.6795952699612826,30,309
ER_n30_d0.7,3,pegasus_6_broken5,mmfork-cuthill,0,1,1,3.8333333333333335,5,115,1.1144885851535946,30,309
ER_n30_d0.7,3,pegasus_6_broken5,mmfork-cuthill,1,1,1,4.0,6,120,1.464809165103361,30,309
ER_n30_d0.7,3,pegasus_6_broken5,mmfork-cuthill,2,1,1,4.033333333333333,5,121,0.7540366479661316,30,309
ER_n30_d0.7,3,pegasus_6_broken5,mmfork-portfolio,0,1,1,3.6666666666666665,5,110,9.052474858937785,30,309
ER_n30_d0.7,3,pegasus_6_broken5,mmfork-portfolio,1,1,1,3.5,4,105,9.271499177906662,30,309
ER_n30_d0.7,3,pegasus_6_broken5,mmfork-portfolio,2,1,1,3.7333333333333334,5,112,8.344108142191544,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,3.8,5,114,1.5895409209188074,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,3.933333333333333,6,118,1.252574587939307,30,309
ER_n30_d0.7,3,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,3.933333333333333,5,118,0.9425048530101776,30,309
ER_n30_d0.7,3,zephyr_4,minorminer,0,1,1,2.966666666666667,4,89,0.622029990889132,30,309
ER_n30_d0.7,3,zephyr_4,minorminer,1,1,1,3.066666666666667,4,92,0.5942951259203255,30,309
ER_n30_d0.7,3,zephyr_4,minorminer,2,1,1,3.066666666666667,4,92,0.4923130748793483,30,309
ER_n30_d0.7,3,zephyr_4,minorminer-layout,0,1,1,3.0,4,90,2.079906773986295,30,309
ER_n30_d0.7,3,zephyr_4,minorminer-layout,1,1,1,2.966666666666667,4,89,2.5028429850935936,30,309
ER_n30_d0.7,3,zephyr_4,minorminer-layout,2,1,1,3.0,4,90,2.5982687920331955,30,309
ER_n30_d0.7,3,zephyr_4,reweave-base,0,1,1,2.966666666666667,4,89,2.4293484170921147,30,309
ER_n30_d0.7,3,zephyr_4,reweave-base,1,1,1,3.066666666666667,4,92,2.5399794820696115,30,309
ER_n30_d0.7,3,zephyr_4,reweave-base,2,1,1,3.0,4,90,3.687758341897279,30,309
ER_n30_d0.7,3,zephyr_4,reweave,0,1,1,2.966666666666667,4,89,1.0669850511476398,30,309
ER_n30_d0.7,3,zephyr_4,reweave,1,1,1,3.033333333333333,4,91,1.4302250060718507,30,309
ER_n30_d0.7,3,zephyr_4,reweave,2,1,1,3.0,4,90,0.8065598418470472,30,309
ER_n30_d0.7,3,zephyr_4,reweave-thorough,0,1,1,2.933333333333333,4,88,5.893398100975901,30,309
ER_n30_d0.7,3,zephyr_4,reweave-thorough,1,1,1,2.9,4,87,4.427654399070889,30,309
ER_n30_d0.7,3,zephyr_4,reweave-thorough,2,1,1,2.8333333333333335,4,85,5.868622361915186,30,309
ER_n30_d0.7,3,zephyr_4,reweave-stacked,0,1,1,2.933333333333333,4,88,1.611059102928266,30,309
ER_n30_d0.7,3,zephyr_4,reweave-stacked,1,1,1,2.9,4,87,1.2802779730409384,30,309
ER_n30_d0.7,3,zephyr_4,reweave-stacked,2,1,1,2.9,4,87,1.2972226939164102,30,309
ER_n30_d0.7,3,zephyr_4,mmfork-cuthill,0,1,1,2.966666666666667,4,89,0.7792861950583756,30,309
ER_n30_d0.7,3,zephyr_4,mmfork-cuthill,1,1,1,3.033333333333333,4,91,0.45347580406814814,30,309
ER_n30_d0.7,3,zephyr_4,mmfork-cuthill,2,1,1,3.1333333333333333,4,94,0.6073400920722634,30,309
ER_n30_d0.7,3,zephyr_4,mmfork-portfolio,0,1,1,2.933333333333333,4,88,4.409805282950401,30,309
ER_n30_d0.7,3,zephyr_4,mmfork-portfolio,1,1,1,3.0,4,90,3.8629481811076403,30,309
ER_n30_d0.7,3,zephyr_4,mmfork-portfolio,2,1,1,2.9,4,87,4.7338357088156044,30,309
ER_n30_d0.7,3,zephyr_4,reweave-mmfork-cuthill,0,1,1,2.966666666666667,4,89,1.3316202831920236,30,309
ER_n30_d0.7,3,zephyr_4,reweave-mmfork-cuthill,1,1,1,2.966666666666667,4,89,0.6024088819976896,30,309
ER_n30_d0.7,3,zephyr_4,reweave-mmfork-cuthill,2,1,1,3.033333333333333,4,91,1.1734566630329937,30,309
ER_n30_d0.7,4,pegasus_6,minorminer,0,1,1,3.9,5,117,0.9801806488540024,30,307
ER_n30_d0.7,4,pegasus_6,minorminer,1,1,1,3.8,5,114,1.7351861030329019,30,307
ER_n30_d0.7,4,pegasus_6,minorminer,2,1,1,3.966666666666667,5,119,1.1992713580839336,30,307
ER_n30_d0.7,4,pegasus_6,minorminer-layout,0,1,1,4.0,5,120,1.617319328011945,30,307
ER_n30_d0.7,4,pegasus_6,minorminer-layout,1,1,1,3.8333333333333335,5,115,3.5291597249452025,30,307
ER_n30_d0.7,4,pegasus_6,minorminer-layout,2,1,1,3.7333333333333334,5,112,4.305164423072711,30,307
ER_n30_d0.7,4,pegasus_6,reweave-base,0,1,1,3.8,5,114,6.382898868061602,30,307
ER_n30_d0.7,4,pegasus_6,reweave-base,1,1,1,3.8,5,114,4.302673403872177,30,307
ER_n30_d0.7,4,pegasus_6,reweave-base,2,1,1,3.7,5,111,6.469018094940111,30,307
ER_n30_d0.7,4,pegasus_6,reweave,0,1,1,3.8,5,114,2.4916662520263344,30,307
ER_n30_d0.7,4,pegasus_6,reweave,1,1,1,3.8,5,114,2.4176012170501053,30,307
ER_n30_d0.7,4,pegasus_6,reweave,2,1,1,3.7,5,111,1.18115263315849,30,307
ER_n30_d0.7,4,pegasus_6,reweave-thorough,0,1,1,3.533333333333333,4,106,5.641398258972913,30,307
ER_n30_d0.7,4,pegasus_6,reweave-thorough,1,1,1,3.6666666666666665,5,110,7.965361054055393,30,307
ER_n30_d0.7,4,pegasus_6,reweave-thorough,2,1,1,3.5,5,105,5.48170255497098,30,307
ER_n30_d0.7,4,pegasus_6,reweave-stacked,0,1,1,3.7666666666666666,5,113,2.4117790500167757,30,307
ER_n30_d0.7,4,pegasus_6,reweave-stacked,1,1,1,3.8333333333333335,5,115,2.1065692158881575,30,307
ER_n30_d0.7,4,pegasus_6,reweave-stacked,2,1,1,3.8,5,114,2.5697236710693687,30,307
ER_n30_d0.7,4,pegasus_6,mmfork-cuthill,0,1,1,3.933333333333333,5,118,1.4030739387962967,30,307
ER_n30_d0.7,4,pegasus_6,mmfork-cuthill,1,1,1,3.6666666666666665,5,110,0.952699912013486,30,307
ER_n30_d0.7,4,pegasus_6,mmfork-cuthill,2,1,1,3.566666666666667,5,107,3.5879493730608374,30,307
ER_n30_d0.7,4,pegasus_6,mmfork-portfolio,0,1,1,3.6,5,108,7.983590969117358,30,307
ER_n30_d0.7,4,pegasus_6,mmfork-portfolio,1,1,1,3.6,5,108,7.894352136179805,30,307
ER_n30_d0.7,4,pegasus_6,mmfork-portfolio,2,1,1,3.566666666666667,5,107,6.944193292176351,30,307
ER_n30_d0.7,4,pegasus_6,reweave-mmfork-cuthill,0,1,1,3.8333333333333335,5,115,1.8813394911121577,30,307
ER_n30_d0.7,4,pegasus_6,reweave-mmfork-cuthill,1,1,1,3.6333333333333333,5,109,2.9598232659045607,30,307
ER_n30_d0.7,4,pegasus_6,reweave-mmfork-cuthill,2,1,1,3.466666666666667,5,104,5.279281699098647,30,307
ER_n30_d0.7,4,pegasus_6_broken5,minorminer,0,1,1,4.3,6,129,1.9505944871343672,30,307
ER_n30_d0.7,4,pegasus_6_broken5,minorminer,1,1,1,4.0,5,120,1.4745961260050535,30,307
ER_n30_d0.7,4,pegasus_6_broken5,minorminer,2,1,1,3.6333333333333333,5,109,1.5679320911876857,30,307
ER_n30_d0.7,4,pegasus_6_broken5,minorminer-layout,0,1,1,4.166666666666667,6,125,1.4313064340967685,30,307
ER_n30_d0.7,4,pegasus_6_broken5,minorminer-layout,1,1,1,4.066666666666666,6,122,1.355340296169743,30,307
ER_n30_d0.7,4,pegasus_6_broken5,minorminer-layout,2,1,1,3.966666666666667,5,119,1.7903721760958433,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-base,0,1,1,4.133333333333334,6,124,4.829649218125269,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-base,1,1,1,3.933333333333333,5,118,4.062957530142739,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-base,2,1,1,3.6333333333333333,5,109,2.4713137871585786,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave,0,1,1,4.1,6,123,0.9690576440189034,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave,1,1,1,3.8666666666666667,5,116,1.6852726279757917,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave,2,1,1,3.6,5,108,2.867977384943515,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-thorough,0,1,1,3.6333333333333333,4,109,9.629025377100334,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-thorough,1,1,1,3.566666666666667,5,107,6.081202252069488,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-thorough,2,1,1,3.6,5,108,6.789050803054124,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-stacked,0,1,1,3.6,5,108,1.7110066642053425,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-stacked,1,1,1,4.066666666666666,5,122,2.7241338670719415,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-stacked,2,1,1,4.166666666666667,6,125,1.833992687985301,30,307
ER_n30_d0.7,4,pegasus_6_broken5,mmfork-cuthill,0,1,1,4.366666666666666,7,131,0.7289876819122583,30,307
ER_n30_d0.7,4,pegasus_6_broken5,mmfork-cuthill,1,1,1,3.966666666666667,5,119,0.7935305058490485,30,307
ER_n30_d0.7,4,pegasus_6_broken5,mmfork-cuthill,2,1,1,3.7333333333333334,5,112,0.7188357640989125,30,307
ER_n30_d0.7,4,pegasus_6_broken5,mmfork-portfolio,0,1,1,3.7333333333333334,5,112,5.760292493039742,30,307
ER_n30_d0.7,4,pegasus_6_broken5,mmfork-portfolio,1,1,1,3.566666666666667,5,107,10.030956855975091,30,307
ER_n30_d0.7,4,pegasus_6_broken5,mmfork-portfolio,2,1,1,3.6333333333333333,5,109,5.523427346954122,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,4.266666666666667,6,128,1.0602714689448476,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,3.9,5,117,1.2305022899527103,30,307
ER_n30_d0.7,4,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,3.7,5,111,1.1557785959448665,30,307
ER_n30_d0.7,4,zephyr_4,minorminer,0,1,1,3.033333333333333,4,91,0.8533419899176806,30,307
ER_n30_d0.7,4,zephyr_4,minorminer,1,1,1,2.966666666666667,4,89,0.7523892761673778,30,307
ER_n30_d0.7,4,zephyr_4,minorminer,2,1,1,2.933333333333333,4,88,1.2710149330087006,30,307
ER_n30_d0.7,4,zephyr_4,minorminer-layout,0,1,1,3.1333333333333333,4,94,1.8832549550570548,30,307
ER_n30_d0.7,4,zephyr_4,minorminer-layout,1,1,1,3.0,4,90,1.1369030040223151,30,307
ER_n30_d0.7,4,zephyr_4,minorminer-layout,2,1,1,3.0,4,90,1.5297646191902459,30,307
ER_n30_d0.7,4,zephyr_4,reweave-base,0,1,1,3.0,4,90,4.687787243863568,30,307
ER_n30_d0.7,4,zephyr_4,reweave-base,1,1,1,2.933333333333333,4,88,4.625677038915455,30,307
ER_n30_d0.7,4,zephyr_4,reweave-base,2,1,1,2.9,4,87,4.714327334892005,30,307
ER_n30_d0.7,4,zephyr_4,reweave,0,1,1,2.966666666666667,4,89,1.0658728759735823,30,307
ER_n30_d0.7,4,zephyr_4,reweave,1,1,1,2.933333333333333,4,88,1.1273826430551708,30,307
ER_n30_d0.7,4,zephyr_4,reweave,2,1,1,2.9,4,87,1.5304992159362882,30,307
ER_n30_d0.7,4,zephyr_4,reweave-thorough,0,1,1,2.933333333333333,4,88,3.523824149975553,30,307
ER_n30_d0.7,4,zephyr_4,reweave-thorough,1,1,1,2.9,4,87,8.816116170957685,30,307
ER_n30_d0.7,4,zephyr_4,reweave-thorough,2,1,1,2.8,4,84,4.911796992877498,30,307
ER_n30_d0.7,4,zephyr_4,reweave-stacked,0,1,1,3.0,4,90,1.2295332339126617,30,307
ER_n30_d0.7,4,zephyr_4,reweave-stacked,1,1,1,3.0,4,90,0.9107714048586786,30,307
ER_n30_d0.7,4,zephyr_4,reweave-stacked,2,1,1,3.033333333333333,4,91,1.2611323439050466,30,307
ER_n30_d0.7,4,zephyr_4,mmfork-cuthill,0,1,1,3.1666666666666665,4,95,0.5099535728804767,30,307
ER_n30_d0.7,4,zephyr_4,mmfork-cuthill,1,1,1,2.9,4,87,0.8158007150050253,30,307
ER_n30_d0.7,4,zephyr_4,mmfork-cuthill,2,1,1,2.8666666666666667,4,86,0.8811198368202895,30,307
ER_n30_d0.7,4,zephyr_4,mmfork-portfolio,0,1,1,2.933333333333333,4,88,6.197585135931149,30,307
ER_n30_d0.7,4,zephyr_4,mmfork-portfolio,1,1,1,2.9,4,87,4.2997420891188085,30,307
ER_n30_d0.7,4,zephyr_4,mmfork-portfolio,2,1,1,2.8666666666666667,4,86,4.488125675125048,30,307
ER_n30_d0.7,4,zephyr_4,reweave-mmfork-cuthill,0,1,1,3.066666666666667,4,92,1.0837137731723487,30,307
ER_n30_d0.7,4,zephyr_4,reweave-mmfork-cuthill,1,1,1,2.8333333333333335,4,85,2.979171457933262,30,307
ER_n30_d0.7,4,zephyr_4,reweave-mmfork-cuthill,2,1,1,2.8333333333333335,4,85,1.4775536539964378,30,307
ER_n30_d0.7,5,pegasus_6,minorminer,0,1,1,3.6666666666666665,5,110,1.9711281340569258,30,302
ER_n30_d0.7,5,pegasus_6,minorminer,1,1,1,3.933333333333333,5,118,1.4204851379618049,30,302
ER_n30_d0.7,5,pegasus_6,minorminer,2,1,1,3.966666666666667,6,119,0.7005616989918053,30,302
ER_n30_d0.7,5,pegasus_6,minorminer-layout,0,1,1,3.6666666666666665,4,110,1.6012411459814757,30,302
ER_n30_d0.7,5,pegasus_6,minorminer-layout,1,1,1,3.7,5,111,1.5295323499012738,30,302
ER_n30_d0.7,5,pegasus_6,minorminer-layout,2,1,1,3.8666666666666667,5,116,2.663454038091004,30,302
ER_n30_d0.7,5,pegasus_6,reweave-base,0,1,1,3.6666666666666665,5,110,3.50622095214203,30,302
ER_n30_d0.7,5,pegasus_6,reweave-base,1,1,1,3.8666666666666667,5,116,5.853851679945365,30,302
ER_n30_d0.7,5,pegasus_6,reweave-base,2,1,1,3.933333333333333,6,118,4.212518268963322,30,302
ER_n30_d0.7,5,pegasus_6,reweave,0,1,1,3.6,5,108,0.9085685841273516,30,302
ER_n30_d0.7,5,pegasus_6,reweave,1,1,1,3.8333333333333335,5,115,1.4373793289996684,30,302
ER_n30_d0.7,5,pegasus_6,reweave,2,1,1,3.9,6,117,1.0737575239036232,30,302
ER_n30_d0.7,5,pegasus_6,reweave-thorough,0,1,1,3.6,5,108,7.745649493997917,30,302
ER_n30_d0.7,5,pegasus_6,reweave-thorough,1,1,1,3.6333333333333333,5,109,9.279029611032456,30,302
ER_n30_d0.7,5,pegasus_6,reweave-thorough,2,1,1,3.6666666666666665,5,110,5.297596658114344,30,302
ER_n30_d0.7,5,pegasus_6,reweave-stacked,0,1,1,3.8333333333333335,5,115,2.020217601908371,30,302
ER_n30_d0.7,5,pegasus_6,reweave-stacked,1,1,1,4.066666666666666,6,122,1.333478907123208,30,302
ER_n30_d0.7,5,pegasus_6,reweave-stacked,2,1,1,3.933333333333333,5,118,2.5080548368860036,30,302
ER_n30_d0.7,5,pegasus_6,mmfork-cuthill,0,1,1,3.7666666666666666,5,113,2.359448058065027,30,302
ER_n30_d0.7,5,pegasus_6,mmfork-cuthill,1,1,1,3.7,5,111,1.5487474310211837,30,302
ER_n30_d0.7,5,pegasus_6,mmfork-cuthill,2,1,1,3.8,5,114,1.005279985954985,30,302
ER_n30_d0.7,5,pegasus_6,mmfork-portfolio,0,1,1,3.6,5,108,8.084470332134515,30,302
ER_n30_d0.7,5,pegasus_6,mmfork-portfolio,1,1,1,3.6666666666666665,5,110,12.990436269901693,30,302
ER_n30_d0.7,5,pegasus_6,mmfork-portfolio,2,1,1,3.6,5,108,6.184347913134843,30,302
ER_n30_d0.7,5,pegasus_6,reweave-mmfork-cuthill,0,1,1,3.7,5,111,1.3859651011880487,30,302
ER_n30_d0.7,5,pegasus_6,reweave-mmfork-cuthill,1,1,1,3.6666666666666665,5,110,1.1669424618594348,30,302
ER_n30_d0.7,5,pegasus_6,reweave-mmfork-cuthill,2,1,1,3.8,5,114,1.4792402579914778,30,302
ER_n30_d0.7,5,pegasus_6_broken5,minorminer,0,1,1,4.266666666666667,6,128,0.4900588251184672,30,302
ER_n30_d0.7,5,pegasus_6_broken5,minorminer,1,1,1,4.033333333333333,6,121,0.9153543459251523,30,302
ER_n30_d0.7,5,pegasus_6_broken5,minorminer,2,1,1,3.6,5,108,1.7808553578797728,30,302
ER_n30_d0.7,5,pegasus_6_broken5,minorminer-layout,0,1,1,4.233333333333333,6,127,0.9124162280932069,30,302
ER_n30_d0.7,5,pegasus_6_broken5,minorminer-layout,1,1,1,3.933333333333333,5,118,2.319544371915981,30,302
ER_n30_d0.7,5,pegasus_6_broken5,minorminer-layout,2,1,1,3.7666666666666666,5,113,2.3120079732034355,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave-base,0,1,1,4.166666666666667,6,125,3.0892659679520875,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave-base,1,1,1,3.966666666666667,6,119,5.498621493112296,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave-base,2,1,1,3.533333333333333,5,106,4.067623104900122,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave,0,1,1,4.1,6,123,1.2420523129403591,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave,1,1,1,3.933333333333333,6,118,1.0098423769231886,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave,2,1,1,3.533333333333333,5,106,2.4826851510442793,30,302
ER_n30_d0.7,5,pegasus_6_broken5,reweave-thorough,0,1,1,3.7666666666666666,5,113,5.82353175804019,30,302
