topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
Z12,100,0.10101010101010101,104,ramp2h,ramp,8,4.0,SUCCESS,1,4.62,4.53,9,462,2.8518,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,2,4.0,SUCCESS,1,4.71,4.53,9,471,3.3501,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,12,4.0,SUCCESS,1,4.9,4.77,10,490,2.3551,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,12,4.0,SUCCESS,1,4.9,4.77,10,490,2.3805,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,9,4.0,SUCCESS,1,4.94,4.8,9,494,2.9058,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,9,4.0,SUCCESS,1,4.94,4.8,9,494,2.9196,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,2,4.0,SUCCESS,1,4.71,4.53,9,471,3.4461,495,
Z12,100,0.10101010101010101,105,ramp2,ramp,0,4.0,SUCCESS,1,5.09,4.89,9,509,2.3352,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,0,4.0,SUCCESS,1,5.09,4.89,9,509,2.3373,522,
Z12,100,0.10101010101010101,104,ramp2,ramp,6,4.0,SUCCESS,1,4.73,4.64,8,473,3.5418,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,6,4.0,SUCCESS,1,4.73,4.64,8,473,3.4654,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,3,4.0,SUCCESS,1,4.72,4.57,9,472,3.6841,495,
Z12,100,0.10101010101010101,103,ramp2,ramp,13,4.0,SUCCESS,1,4.7,4.59,8,470,5.5045,500,
Z12,100,0.10101010101010101,104,ramp2h,ramp,3,4.0,SUCCESS,1,4.72,4.57,9,472,3.7402,495,
Z12,100,0.10101010101010101,103,ramp2h,ramp,13,4.0,SUCCESS,1,4.7,4.59,8,470,5.5562,500,
Z12,100,0.10101010101010101,104,ramp2h,ramp,1,4.0,SUCCESS,1,4.84,4.67,9,484,4.1005,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,1,4.0,SUCCESS,1,4.84,4.67,9,484,4.1773,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,5,4.0,SUCCESS,1,4.82,4.71,9,482,4.1204,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,5,4.0,SUCCESS,1,4.82,4.71,9,482,4.1348,495,
Z12,100,0.10101010101010101,103,ramp2,ramp,7,4.0,SUCCESS,1,4.44,4.37,8,444,6.5799,500,
Z12,100,0.10101010101010101,103,ramp2h,ramp,7,4.0,SUCCESS,1,4.44,4.37,8,444,6.5877,500,
Z12,100,0.10101010101010101,105,ramp2,ramp,1,4.0,SUCCESS,1,4.92,4.7,9,492,3.2469,522,
Z12,100,0.10101010101010101,104,ramp2,ramp,4,4.0,SUCCESS,1,4.58,4.45,9,458,4.4107,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,7,4.0,SUCCESS,1,4.71,4.57,9,471,4.3159,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,7,4.0,SUCCESS,1,4.71,4.57,9,471,4.2847,495,
Z12,100,0.10101010101010101,105,ramp2h,ramp,1,4.0,SUCCESS,1,4.92,4.7,9,492,3.1989,522,
Z12,100,0.10101010101010101,104,ramp2h,ramp,4,4.0,SUCCESS,1,4.58,4.45,9,458,4.556,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,13,4.0,SUCCESS,1,4.47,4.37,8,447,4.1017,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,13,4.0,SUCCESS,1,4.47,4.37,8,447,4.1273,495,
Z12,100,0.10101010101010101,104,ramp2,ramp,14,4.0,SUCCESS,1,4.62,4.48,9,462,4.1758,495,
Z12,100,0.10101010101010101,104,ramp2h,ramp,14,4.0,SUCCESS,1,4.62,4.48,9,462,4.2026,495,
Z12,100,0.10101010101010101,105,ramp2,ramp,4,4.0,SUCCESS,1,4.48,4.36,8,448,3.3134,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,4,4.0,SUCCESS,1,4.48,4.36,8,448,3.3271,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,3,4.0,SUCCESS,1,4.86,4.73,9,486,4.0203,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,3,4.0,SUCCESS,1,4.86,4.73,9,486,4.0304,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,6,4.0,SUCCESS,1,4.86,4.66,9,486,3.7804,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,6,4.0,SUCCESS,1,4.86,4.66,9,486,3.7996,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,10,4.0,SUCCESS,1,5.1,4.83,10,510,3.1336,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,10,4.0,SUCCESS,1,5.1,4.83,10,510,3.1324,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,2,4.0,SUCCESS,1,4.43,4.31,8,443,5.1111,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,14,4.0,SUCCESS,1,5.11,4.94,10,511,3.099,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,14,4.0,SUCCESS,1,5.11,4.94,10,511,3.0782,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,2,4.0,SUCCESS,1,4.43,4.31,8,443,5.122,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,7,4.0,SUCCESS,1,5.02,4.88,9,502,4.4027,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,7,4.0,SUCCESS,1,5.02,4.88,9,502,4.5022,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,8,4.0,SUCCESS,1,4.66,4.52,9,466,4.5209,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,9,4.0,SUCCESS,1,4.89,4.64,9,489,4.3434,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,9,4.0,SUCCESS,1,4.89,4.64,9,489,4.3415,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,8,4.0,SUCCESS,1,4.66,4.52,9,466,4.5545,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,11,4.0,SUCCESS,1,4.51,4.4,8,451,4.2962,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,11,4.0,SUCCESS,1,4.51,4.4,8,451,4.323,522,
Z12,140,0.07194244604316546,101,ramp2,ramp,4,4.0,SUCCESS,1,6.35,6.0929,13,889,3.7709,691,
Z12,100,0.10101010101010101,105,ramp2,ramp,13,4.0,SUCCESS,1,4.61,4.5,8,461,4.6527,522,
Z12,140,0.07194244604316546,101,ramp2h,ramp,4,4.0,SUCCESS,1,6.35,6.0929,13,889,3.8455,691,
Z12,100,0.10101010101010101,105,ramp2,ramp,5,4.0,SUCCESS,1,4.81,4.72,8,481,5.8603,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,5,4.0,SUCCESS,1,4.81,4.72,8,481,5.8665,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,13,4.0,SUCCESS,1,4.61,4.5,8,461,4.7503,522,
Z12,100,0.10101010101010101,105,ramp2,ramp,12,4.0,SUCCESS,1,4.38,4.24,8,438,5.3824,522,
Z12,100,0.10101010101010101,105,ramp2h,ramp,12,4.0,SUCCESS,1,4.38,4.24,8,438,5.442,522,
Z12,140,0.07194244604316546,101,ramp2,ramp,5,4.0,SUCCESS,1,6.4929,6.2,14,909,4.4785,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,5,4.0,SUCCESS,1,6.4929,6.2,14,909,4.4891,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,1,4.0,SUCCESS,1,6.0857,5.8571,11,852,5.2347,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,1,4.0,SUCCESS,1,6.0857,5.8571,11,852,5.199,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,0,4.0,SUCCESS,1,6.2214,5.95,13,871,5.4888,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,0,4.0,SUCCESS,1,6.2214,5.95,13,871,5.615,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,6,4.0,SUCCESS,1,6.0143,5.7143,12,842,4.9207,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,6,4.0,SUCCESS,1,6.0143,5.7143,12,842,5.0047,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,3,4.0,SUCCESS,1,6.0357,5.7286,13,845,5.7705,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,3,4.0,SUCCESS,1,6.0357,5.7286,13,845,5.9907,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,10,4.0,SUCCESS,1,5.8071,5.6071,12,813,5.1978,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,10,4.0,SUCCESS,1,5.8071,5.6071,12,813,5.1741,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,13,4.0,SUCCESS,1,6.1071,5.9286,12,855,4.6041,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,13,4.0,SUCCESS,1,6.1071,5.9286,12,855,4.5911,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,11,4.0,SUCCESS,1,6.5071,6.1929,13,911,6.2599,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,14,4.0,SUCCESS,1,6.4429,6.1857,13,902,5.392,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,11,4.0,SUCCESS,1,6.5071,6.1929,13,911,6.2665,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,14,4.0,SUCCESS,1,6.4429,6.1857,13,902,5.4258,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,9,4.0,SUCCESS,1,5.7143,5.5643,12,800,7.0444,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,9,4.0,SUCCESS,1,5.7143,5.5643,12,800,7.0719,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,12,4.0,SUCCESS,1,5.8929,5.7,11,825,6.3665,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,12,4.0,SUCCESS,1,5.8929,5.7,11,825,6.4111,691,
Z12,140,0.07194244604316546,101,ramp2h,ramp,7,4.0,SUCCESS,1,5.8929,5.7,12,825,7.8069,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,7,4.0,SUCCESS,1,5.8929,5.7,12,825,8.3058,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,8,4.0,SUCCESS,1,5.8071,5.5857,12,813,8.334,691,
Z12,140,0.07194244604316546,102,ramp2h,ramp,6,4.0,SUCCESS,1,6.3714,6.1429,13,892,4.9614,693,
Z12,140,0.07194244604316546,101,ramp2h,ramp,8,4.0,SUCCESS,1,5.8071,5.5857,12,813,8.3976,691,
Z12,140,0.07194244604316546,102,ramp2,ramp,4,4.0,SUCCESS,1,6.0929,5.8857,12,853,5.5715,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,6,4.0,SUCCESS,1,6.3714,6.1429,13,892,5.0881,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,4,4.0,SUCCESS,1,6.0929,5.8857,12,853,5.6928,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,1,4.0,SUCCESS,1,6.0071,5.8286,12,841,6.6606,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,1,4.0,SUCCESS,1,6.0071,5.8286,12,841,6.7417,693,
Z12,140,0.07194244604316546,101,ramp2h,ramp,2,4.0,SUCCESS,1,5.8643,5.6714,12,821,10.0745,691,
Z12,140,0.07194244604316546,101,ramp2,ramp,2,4.0,SUCCESS,1,5.8643,5.6714,12,821,10.2108,691,
Z12,140,0.07194244604316546,102,ramp2h,ramp,0,4.0,SUCCESS,1,6.0929,5.8786,12,853,7.5545,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,0,4.0,SUCCESS,1,6.0929,5.8786,12,853,7.6024,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,7,4.0,SUCCESS,1,5.8429,5.6571,11,818,7.0457,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,11,4.0,SUCCESS,1,5.9071,5.7214,13,827,6.3701,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,11,4.0,SUCCESS,1,5.9071,5.7214,13,827,6.3687,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,7,4.0,SUCCESS,1,5.8429,5.6571,11,818,7.3049,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,8,4.0,SUCCESS,1,5.6643,5.4429,11,793,7.2339,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,2,4.0,SUCCESS,1,5.7143,5.5929,11,800,8.4696,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,8,4.0,SUCCESS,1,5.6643,5.4429,11,793,7.3238,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,12,4.0,SUCCESS,1,6.1357,5.9214,12,859,6.3541,693,
Z12,140,0.07194244604316546,103,ramp2,ramp,5,4.0,SUCCESS,1,6.4571,6.2143,14,904,3.5223,689,
Z12,140,0.07194244604316546,102,ramp2h,ramp,12,4.0,SUCCESS,1,6.1357,5.9214,12,859,6.5424,693,
Z12,140,0.07194244604316546,103,ramp2h,ramp,5,4.0,SUCCESS,1,6.4571,6.2143,14,904,3.5748,689,
Z12,140,0.07194244604316546,102,ramp2h,ramp,2,4.0,SUCCESS,1,5.7143,5.5929,11,800,8.6407,693,
Z12,140,0.07194244604316546,103,ramp2,ramp,1,4.0,SUCCESS,1,5.7786,5.5929,11,809,5.7848,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,1,4.0,SUCCESS,1,5.7786,5.5929,11,809,5.7528,689,
Z12,140,0.07194244604316546,102,ramp2h,ramp,5,4.0,SUCCESS,1,6.3,6.0214,12,882,9.4892,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,5,4.0,SUCCESS,1,6.3,6.0214,12,882,9.5358,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,3,4.0,SUCCESS,1,6.0214,5.7857,12,843,9.7545,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,3,4.0,SUCCESS,1,6.0214,5.7857,12,843,9.7428,693,
Z12,140,0.07194244604316546,102,ramp2,ramp,14,4.0,SUCCESS,1,5.9429,5.8071,12,832,7.3785,693,
Z12,140,0.07194244604316546,103,ramp2,ramp,2,4.0,SUCCESS,1,6.3357,6.0214,12,887,5.702,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,2,4.0,SUCCESS,1,6.3357,6.0214,12,887,5.6862,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,9,4.0,SUCCESS,1,6.1286,5.95,12,858,4.3262,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,9,4.0,SUCCESS,1,6.1286,5.95,12,858,4.2633,689,
Z12,140,0.07194244604316546,102,ramp2h,ramp,14,4.0,SUCCESS,1,5.9429,5.8071,12,832,7.9502,693,
Z12,140,0.07194244604316546,103,ramp2h,ramp,3,4.0,SUCCESS,1,6.15,5.9357,12,861,6.4277,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,6,4.0,SUCCESS,1,6.3214,6.1214,13,885,5.9323,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,3,4.0,SUCCESS,1,6.15,5.9357,12,861,6.5701,689,
Z12,140,0.07194244604316546,102,ramp2,ramp,10,4.0,SUCCESS,1,6.0857,5.8286,12,852,9.8598,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,10,4.0,SUCCESS,1,6.0857,5.8286,12,852,9.8235,693,
Z12,140,0.07194244604316546,103,ramp2h,ramp,6,4.0,SUCCESS,1,6.3214,6.1214,13,885,6.1978,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,14,4.0,SUCCESS,1,6.7929,6.3857,14,951,3.9224,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,14,4.0,SUCCESS,1,6.7929,6.3857,14,951,3.9292,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,7,4.0,SUCCESS,1,5.9571,5.7929,13,834,6.5049,689,
Z12,140,0.07194244604316546,102,ramp2,ramp,9,4.0,SUCCESS,1,5.5857,5.4,11,782,10.7645,693,
Z12,140,0.07194244604316546,102,ramp2h,ramp,9,4.0,SUCCESS,1,5.5857,5.4,11,782,10.7421,693,
Z12,140,0.07194244604316546,103,ramp2h,ramp,8,4.0,SUCCESS,1,5.9143,5.7214,12,828,6.5503,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,8,4.0,SUCCESS,1,5.9143,5.7214,12,828,6.6068,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,7,4.0,SUCCESS,1,5.9571,5.7929,13,834,6.6517,689,
Z12,140,0.07194244604316546,102,ramp2,ramp,13,4.0,SUCCESS,1,5.9643,5.7071,12,835,10.2667,693,
Z12,140,0.07194244604316546,103,ramp2,ramp,4,4.0,SUCCESS,1,5.9071,5.6929,12,827,7.6505,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,4,4.0,SUCCESS,1,5.9071,5.6929,12,827,7.6401,689,
Z12,140,0.07194244604316546,102,ramp2h,ramp,13,4.0,SUCCESS,1,5.9643,5.7071,12,835,10.2952,693,
Z12,140,0.07194244604316546,103,ramp2,ramp,0,4.0,SUCCESS,1,5.8857,5.7214,11,824,9.5163,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,12,4.0,SUCCESS,1,6.2714,6.0786,13,878,5.8602,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,0,4.0,SUCCESS,1,5.8857,5.7214,11,824,9.5627,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,12,4.0,SUCCESS,1,6.2714,6.0786,13,878,5.9272,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,10,4.0,SUCCESS,1,6.0214,5.8214,12,843,7.2746,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,10,4.0,SUCCESS,1,6.0214,5.8214,12,843,7.3172,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,13,4.0,SUCCESS,1,5.8857,5.7143,12,824,5.8742,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,13,4.0,SUCCESS,1,5.8857,5.7143,12,824,5.7893,689,
Z12,140,0.07194244604316546,103,ramp2,ramp,11,4.0,SUCCESS,1,5.7643,5.5286,12,807,7.6187,689,
Z12,140,0.07194244604316546,103,ramp2h,ramp,11,4.0,SUCCESS,1,5.7643,5.5286,12,807,7.7235,689,
Z12,140,0.07194244604316546,104,ramp2,ramp,5,4.0,SUCCESS,1,6.3571,6.0643,12,890,5.0999,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,5,4.0,SUCCESS,1,6.3571,6.0643,12,890,5.1391,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,1,4.0,SUCCESS,1,5.9857,5.7929,12,838,7.0183,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,2,4.0,SUCCESS,1,6.1,5.9,12,854,6.8454,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,1,4.0,SUCCESS,1,5.9857,5.7929,12,838,7.1935,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,2,4.0,SUCCESS,1,6.1,5.9,12,854,7.0042,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,8,4.0,SUCCESS,1,6.2214,5.9929,12,871,5.9534,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,8,4.0,SUCCESS,1,6.2214,5.9929,12,871,6.0526,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,9,4.0,SUCCESS,1,6.5857,6.2643,14,922,6.641,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,14,4.0,SUCCESS,1,6.5786,6.3286,12,921,4.7295,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,3,4.0,SUCCESS,1,6.0286,5.8571,12,844,8.3042,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,3,4.0,SUCCESS,1,6.0286,5.8571,12,844,8.3839,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,14,4.0,SUCCESS,1,6.5786,6.3286,12,921,4.8001,718,
Z12,140,0.07194244604316546,105,ramp2,ramp,0,4.0,SUCCESS,1,7.6786,7.2714,15,1075,4.9512,730,
Z12,140,0.07194244604316546,104,ramp2,ramp,0,4.0,SUCCESS,1,5.8357,5.6,11,817,9.1733,718,
Z12,140,0.07194244604316546,105,ramp2h,ramp,0,4.0,SUCCESS,1,7.6786,7.2714,15,1075,4.9622,730,
Z12,140,0.07194244604316546,104,ramp2h,ramp,0,4.0,SUCCESS,1,5.8357,5.6,11,817,9.2329,718,
Z12,140,0.07194244604316546,105,ramp2,ramp,5,4.0,SUCCESS,1,6.4,6.1786,13,896,4.7421,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,5,4.0,SUCCESS,1,6.4,6.1786,13,896,4.729,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,2,4.0,SUCCESS,1,6.7429,6.4143,13,944,5.1856,730,
Z12,140,0.07194244604316546,104,ramp2h,ramp,9,4.0,SUCCESS,1,6.5857,6.2643,14,922,6.9268,718,
Z12,140,0.07194244604316546,105,ramp2h,ramp,2,4.0,SUCCESS,1,6.7429,6.4143,13,944,5.1633,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,3,4.0,SUCCESS,1,6.8357,6.4786,14,957,5.4798,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,3,4.0,SUCCESS,1,6.8357,6.4786,14,957,5.5289,730,
Z12,140,0.07194244604316546,104,ramp2,ramp,12,4.0,SUCCESS,1,6.2929,6.05,12,881,6.5916,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,4,4.0,SUCCESS,1,6.1857,5.9714,12,866,9.1637,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,4,4.0,SUCCESS,1,6.1857,5.9714,12,866,9.2285,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,7,4.0,SUCCESS,1,6.7,6.4429,13,938,8.808,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,12,4.0,SUCCESS,1,6.2929,6.05,12,881,7.0879,718,
Z12,140,0.07194244604316546,105,ramp2,ramp,6,4.0,SUCCESS,1,6.3786,6.1714,12,893,5.8647,730,
Z12,140,0.07194244604316546,104,ramp2h,ramp,7,4.0,SUCCESS,1,6.7,6.4429,13,938,9.0543,718,
Z12,140,0.07194244604316546,105,ramp2,ramp,1,4.0,SUCCESS,1,6.65,6.3714,13,931,6.7787,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,1,4.0,SUCCESS,1,6.65,6.3714,13,931,6.8033,730,
Z12,140,0.07194244604316546,104,ramp2,ramp,10,4.0,SUCCESS,1,6.0,5.7714,12,840,8.2631,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,11,4.0,SUCCESS,1,6.1071,5.9071,13,855,8.1869,718,
Z12,140,0.07194244604316546,105,ramp2h,ramp,6,4.0,SUCCESS,1,6.3786,6.1714,12,893,5.8923,730,
Z12,140,0.07194244604316546,104,ramp2h,ramp,10,4.0,SUCCESS,1,6.0,5.7714,12,840,8.4456,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,11,4.0,SUCCESS,1,6.1071,5.9071,13,855,8.023,718,
Z12,140,0.07194244604316546,105,ramp2,ramp,10,4.0,SUCCESS,1,6.7643,6.4286,13,947,4.7415,730,
Z12,140,0.07194244604316546,104,ramp2,ramp,13,4.0,SUCCESS,1,6.1571,5.9214,12,862,7.9759,718,
Z12,140,0.07194244604316546,105,ramp2h,ramp,10,4.0,SUCCESS,1,6.7643,6.4286,13,947,4.7569,730,
Z12,140,0.07194244604316546,104,ramp2h,ramp,13,4.0,SUCCESS,1,6.1571,5.9214,12,862,8.2739,718,
Z12,140,0.07194244604316546,104,ramp2,ramp,6,4.0,SUCCESS,1,5.8929,5.6857,12,825,11.5581,718,
Z12,140,0.07194244604316546,104,ramp2h,ramp,6,4.0,SUCCESS,1,5.8929,5.6857,12,825,11.5571,718,
Z12,140,0.07194244604316546,105,ramp2,ramp,9,4.0,SUCCESS,1,6.75,6.3929,13,945,6.8131,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,9,4.0,SUCCESS,1,6.75,6.3929,13,945,6.8159,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,4,4.0,SUCCESS,1,6.6857,6.4643,13,936,9.1484,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,4,4.0,SUCCESS,1,6.6857,6.4643,13,936,9.2622,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,14,4.0,SUCCESS,1,6.2143,6.0143,13,870,5.9227,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,14,4.0,SUCCESS,1,6.2143,6.0143,13,870,5.9951,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,8,4.0,SUCCESS,1,6.4429,6.25,13,902,9.0974,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,8,4.0,SUCCESS,1,6.4429,6.25,13,902,9.2172,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,7,4.0,SUCCESS,1,6.3214,6.05,13,885,10.1685,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,7,4.0,SUCCESS,1,6.3214,6.05,13,885,10.1886,730,
Z12,140,0.07194244604316546,105,ramp2,ramp,13,4.0,SUCCESS,1,6.2429,6.05,12,874,7.5071,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,13,4.0,SUCCESS,1,6.2429,6.05,12,874,7.4686,730,
Z12,180,0.055865921787709494,101,ramp2,ramp,1,4.0,SUCCESS,1,8.1944,7.7889,17,1475,8.2163,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,1,4.0,SUCCESS,1,8.1944,7.7889,17,1475,8.216,911,
Z12,140,0.07194244604316546,105,ramp2,ramp,11,4.0,SUCCESS,1,6.4,6.1643,12,896,10.3725,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,11,4.0,SUCCESS,1,6.4,6.1643,12,896,10.4293,730,
Z12,180,0.055865921787709494,101,ramp2,ramp,3,4.0,SUCCESS,1,8.2333,7.8222,17,1482,8.5561,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,3,4.0,SUCCESS,1,8.2333,7.8222,17,1482,8.5405,911,
Z12,180,0.055865921787709494,101,ramp2,ramp,5,4.0,SUCCESS,1,7.55,7.2444,16,1359,9.4453,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,5,4.0,SUCCESS,1,7.55,7.2444,16,1359,9.4532,911,
Z12,140,0.07194244604316546,105,ramp2,ramp,12,4.0,SUCCESS,1,5.9071,5.7643,12,827,11.657,730,
Z12,140,0.07194244604316546,105,ramp2h,ramp,12,4.0,SUCCESS,1,5.9071,5.7643,12,827,11.7495,730,
Z12,180,0.055865921787709494,101,ramp2,ramp,6,4.0,SUCCESS,1,7.6444,7.2944,17,1376,9.874,911,
Z12,180,0.055865921787709494,101,ramp2,ramp,2,4.0,SUCCESS,1,7.3167,7.0611,15,1317,10.883,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,6,4.0,SUCCESS,1,7.6444,7.2944,17,1376,9.8691,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,2,4.0,SUCCESS,1,7.3167,7.0611,15,1317,11.0405,911,
Z12,180,0.055865921787709494,101,ramp2,ramp,7,4.0,SUCCESS,1,7.6722,7.3222,17,1381,10.1675,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,7,4.0,SUCCESS,1,7.6722,7.3222,17,1381,10.0821,911,
Z12,180,0.055865921787709494,101,ramp2,ramp,4,4.0,SUCCESS,1,7.8444,7.4,17,1412,11.553,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,4,4.0,SUCCESS,1,7.8444,7.4,17,1412,11.6443,911,
Z12,180,0.055865921787709494,101,ramp2h,ramp,12,4.0,SUCCESS,1,7.6056,7.3167,15,1369,9.8019,911,
