topo,n,p,inst_seed,arm,algo_seed,status,success,acl,acl_spur,acl_pre,max_chain,qubits,time,n_edges,err
Z12,360,0.08,101,minorminer,3,FAILURE,0,,,,,,64.5352,5197,status=FAILURE
Z12,360,0.08,101,minorminer,4,FAILURE,0,,,,,,64.2611,5197,status=FAILURE
Z12,360,0.08,101,mmfork-cuthill,0,FAILURE,0,,,,,,63.911,5197,status=FAILURE
Z12,360,0.08,101,mmfork-cuthill,1,FAILURE,0,,,,,,63.8111,5197,status=FAILURE
Z12,360,0.08,101,mmfork-cuthill,4,FAILURE,0,,,,,,62.1744,5197,status=FAILURE
Z12,360,0.08,101,mmfork-cuthill,2,FAILURE,0,,,,,,64.8077,5197,status=FAILURE
Z12,360,0.08,101,mmfork-cuthill,3,FAILURE,0,,,,,,63.6823,5197,status=FAILURE
Z12,360,0.08,101,clmm,0,FAILURE,0,,,,,,63.8569,5197,clmm: MM stage returned empty
Z12,360,0.08,101,clmm,1,FAILURE,0,,,,,,64.4366,5197,clmm: MM stage returned empty
Z12,360,0.08,101,clmm,2,FAILURE,0,,,,,,64.3209,5197,clmm: MM stage returned empty
Z12,360,0.08,101,clmm,3,FAILURE,0,,,,,,64.235,5197,clmm: MM stage returned empty
Z12,360,0.08,101,clmm,4,FAILURE,0,,,,,,64.8479,5197,clmm: MM stage returned empty
Z12,360,0.08,101,pssa,3,FAILURE,0,,,,,,62.7764,5197,status=FAILURE
Z12,360,0.08,101,pssa,0,FAILURE,0,,,,,,65.0973,5197,status=FAILURE
Z12,360,0.08,101,pssa,2,FAILURE,0,,,,,,63.7737,5197,status=FAILURE
Z12,360,0.08,103,template,-1,INFEASIBLE,0,,,,,,0.0,5127,n=360 > max clique 184
Z12,360,0.08,103,clique,-1,FAILURE,0,,,,,,0.0243,5127,status=FAILURE
Z12,360,0.08,101,pssa,1,FAILURE,0,,,,,,67.0348,5197,status=FAILURE
Z12,360,0.08,101,attraction,0,FAILURE,0,,,,,,64.6132,5197,status=FAILURE
Z12,360,0.08,101,pssa,4,FAILURE,0,,,,,,66.8422,5197,status=FAILURE
Z12,360,0.08,102,minorminer,1,FAILURE,0,,,,,,62.692,5165,status=FAILURE
Z12,360,0.08,102,minorminer,0,FAILURE,0,,,,,,63.0444,5165,status=FAILURE
Z12,360,0.08,101,attraction,1,FAILURE,0,,,,,,64.5208,5197,status=FAILURE
Z12,360,0.08,101,attraction,3,FAILURE,0,,,,,,64.4285,5197,status=FAILURE
Z12,360,0.08,102,minorminer,3,FAILURE,0,,,,,,62.6832,5165,status=FAILURE
Z12,360,0.08,102,minorminer,2,FAILURE,0,,,,,,63.3978,5165,status=FAILURE
Z12,360,0.08,102,mmfork-cuthill,4,FAILURE,0,,,,,,62.5213,5165,status=FAILURE
Z12,360,0.08,101,attraction,2,FAILURE,0,,,,,,66.7221,5197,status=FAILURE
Z12,360,0.08,101,attraction,4,FAILURE,0,,,,,,66.0014,5197,status=FAILURE
Z12,360,0.08,102,mmfork-cuthill,2,FAILURE,0,,,,,,63.5532,5165,status=FAILURE
Z12,360,0.08,102,mmfork-cuthill,0,FAILURE,0,,,,,,64.485,5165,status=FAILURE
Z12,360,0.08,102,minorminer,4,FAILURE,0,,,,,,64.5141,5165,status=FAILURE
Z12,360,0.08,102,mmfork-cuthill,1,FAILURE,0,,,,,,64.8866,5165,status=FAILURE
Z12,360,0.08,102,mmfork-cuthill,3,FAILURE,0,,,,,,64.5004,5165,status=FAILURE
Z12,360,0.08,102,clmm,0,FAILURE,0,,,,,,64.7099,5165,clmm: MM stage returned empty
Z12,360,0.08,102,clmm,1,FAILURE,0,,,,,,63.5874,5165,clmm: MM stage returned empty
Z12,360,0.08,102,clmm,2,FAILURE,0,,,,,,64.0134,5165,clmm: MM stage returned empty
Z12,360,0.08,102,clmm,4,FAILURE,0,,,,,,62.9426,5165,clmm: MM stage returned empty
Z12,360,0.08,102,clmm,3,FAILURE,0,,,,,,63.4893,5165,clmm: MM stage returned empty
Z12,360,0.08,102,pssa,0,FAILURE,0,,,,,,62.3884,5165,status=FAILURE
Z12,360,0.08,102,pssa,2,FAILURE,0,,,,,,62.836,5165,status=FAILURE
Z12,360,0.08,102,pssa,3,FAILURE,0,,,,,,62.9966,5165,status=FAILURE
Z12,480,0.08,101,template,-1,INFEASIBLE,0,,,,,,0.0,9214,n=480 > max clique 184
Z12,480,0.08,101,clique,-1,FAILURE,0,,,,,,0.0238,9214,status=FAILURE
Z12,360,0.08,103,minorminer,0,FAILURE,0,,,,,,62.4379,5127,status=FAILURE
Z12,360,0.08,102,attraction,0,FAILURE,0,,,,,,66.9217,5165,status=FAILURE
Z12,360,0.08,102,attraction,1,FAILURE,0,,,,,,65.9009,5165,status=FAILURE
Z12,360,0.08,102,pssa,1,FAILURE,0,,,,,,67.9218,5165,status=FAILURE
Z12,360,0.08,102,attraction,3,FAILURE,0,,,,,,65.2884,5165,status=FAILURE
Z12,360,0.08,102,attraction,2,FAILURE,0,,,,,,65.9529,5165,status=FAILURE
Z12,360,0.08,103,minorminer,1,FAILURE,0,,,,,,62.2928,5127,status=FAILURE
Z12,360,0.08,102,pssa,4,FAILURE,0,,,,,,69.1439,5165,status=FAILURE
Z12,360,0.08,102,attraction,4,FAILURE,0,,,,,,66.3129,5165,status=FAILURE
Z12,360,0.08,103,minorminer,3,FAILURE,0,,,,,,63.5407,5127,status=FAILURE
Z12,360,0.08,103,minorminer,2,FAILURE,0,,,,,,63.9282,5127,status=FAILURE
Z12,360,0.08,103,minorminer,4,FAILURE,0,,,,,,63.6357,5127,status=FAILURE
Z12,360,0.08,103,mmfork-cuthill,3,FAILURE,0,,,,,,60.1351,5127,status=FAILURE
Z12,360,0.08,103,mmfork-cuthill,0,FAILURE,0,,,,,,62.4537,5127,status=FAILURE
Z12,360,0.08,103,mmfork-cuthill,1,FAILURE,0,,,,,,62.5905,5127,status=FAILURE
Z12,360,0.08,103,mmfork-cuthill,2,FAILURE,0,,,,,,64.5835,5127,status=FAILURE
Z12,360,0.08,103,mmfork-cuthill,4,FAILURE,0,,,,,,64.4861,5127,status=FAILURE
Z12,360,0.08,103,clmm,0,FAILURE,0,,,,,,65.0815,5127,clmm: MM stage returned empty
Z12,360,0.08,103,clmm,1,FAILURE,0,,,,,,63.7495,5127,clmm: MM stage returned empty
Z12,360,0.08,103,clmm,2,FAILURE,0,,,,,,64.1854,5127,clmm: MM stage returned empty
Z12,360,0.08,103,pssa,1,FAILURE,0,,,,,,61.093,5127,status=FAILURE
Z12,360,0.08,103,clmm,4,FAILURE,0,,,,,,64.7432,5127,clmm: MM stage returned empty
Z12,360,0.08,103,clmm,3,FAILURE,0,,,,,,65.2194,5127,clmm: MM stage returned empty
Z12,360,0.08,103,pssa,3,FAILURE,0,,,,,,61.8924,5127,status=FAILURE
Z12,360,0.08,103,pssa,0,FAILURE,0,,,,,,68.6422,5127,status=FAILURE
Z12,480,0.08,102,template,-1,INFEASIBLE,0,,,,,,0.0,9063,n=480 > max clique 184
Z12,480,0.08,102,clique,-1,FAILURE,0,,,,,,0.0259,9063,status=FAILURE
Z12,360,0.08,103,pssa,2,FAILURE,0,,,,,,66.7316,5127,status=FAILURE
Z12,360,0.08,103,attraction,0,FAILURE,0,,,,,,65.2471,5127,status=FAILURE
Z12,360,0.08,103,attraction,2,FAILURE,0,,,,,,64.4065,5127,status=FAILURE
Z12,360,0.08,103,attraction,1,FAILURE,0,,,,,,65.7835,5127,status=FAILURE
Z12,360,0.08,103,pssa,4,FAILURE,0,,,,,,66.1843,5127,status=FAILURE
Z12,360,0.08,103,attraction,4,FAILURE,0,,,,,,65.169,5127,status=FAILURE
Z12,360,0.08,103,attraction,3,FAILURE,0,,,,,,65.4672,5127,status=FAILURE
Z12,480,0.08,101,minorminer,0,FAILURE,0,,,,,,65.9521,9214,status=FAILURE
Z12,480,0.08,101,minorminer,2,FAILURE,0,,,,,,65.601,9214,status=FAILURE
Z12,480,0.08,101,mmfork-cuthill,1,FAILURE,0,,,,,,64.8338,9214,status=FAILURE
Z12,480,0.08,101,minorminer,3,FAILURE,0,,,,,,66.2265,9214,status=FAILURE
Z12,480,0.08,101,minorminer,4,FAILURE,0,,,,,,65.9862,9214,status=FAILURE
Z12,480,0.08,101,mmfork-cuthill,3,FAILURE,0,,,,,,64.5795,9214,status=FAILURE
Z12,480,0.08,101,minorminer,1,FAILURE,0,,,,,,67.4055,9214,status=FAILURE
Z12,480,0.08,101,mmfork-cuthill,0,FAILURE,0,,,,,,66.4202,9214,status=FAILURE
Z12,480,0.08,101,mmfork-cuthill,2,FAILURE,0,,,,,,66.6518,9214,status=FAILURE
Z12,480,0.08,101,mmfork-cuthill,4,FAILURE,0,,,,,,66.0009,9214,status=FAILURE
Z12,480,0.08,101,clmm,0,FAILURE,0,,,,,,66.6086,9214,clmm: MM stage returned empty
Z12,480,0.08,101,clmm,2,FAILURE,0,,,,,,66.3362,9214,clmm: MM stage returned empty
Z12,480,0.08,101,clmm,1,FAILURE,0,,,,,,66.5168,9214,clmm: MM stage returned empty
Z12,480,0.08,101,pssa,1,FAILURE,0,,,,,,61.9419,9214,status=FAILURE
Z12,480,0.08,101,pssa,2,FAILURE,0,,,,,,61.4239,9214,status=FAILURE
Z12,480,0.08,101,clmm,3,FAILURE,0,,,,,,67.4896,9214,clmm: MM stage returned empty
Z12,480,0.08,101,pssa,4,FAILURE,0,,,,,,62.0793,9214,status=FAILURE
Z12,480,0.08,101,clmm,4,FAILURE,0,,,,,,67.3821,9214,clmm: MM stage returned empty
Z12,480,0.08,103,template,-1,INFEASIBLE,0,,,,,,0.0,9166,n=480 > max clique 184
Z12,480,0.08,103,clique,-1,FAILURE,0,,,,,,0.0231,9166,status=FAILURE
Z12,480,0.08,101,pssa,0,FAILURE,0,,,,,,68.857,9214,status=FAILURE
Z12,480,0.08,101,pssa,3,FAILURE,0,,,,,,68.074,9214,status=FAILURE
Z12,480,0.08,101,attraction,1,FAILURE,0,,,,,,67.7972,9214,status=FAILURE
Z12,480,0.08,101,attraction,2,FAILURE,0,,,,,,67.6661,9214,status=FAILURE
Z12,480,0.08,102,minorminer,3,FAILURE,0,,,,,,61.9873,9063,status=FAILURE
Z12,480,0.08,102,minorminer,0,FAILURE,0,,,,,,65.364,9063,status=FAILURE
Z12,480,0.08,101,attraction,0,FAILURE,0,,,,,,69.7735,9214,status=FAILURE
Z12,480,0.08,101,attraction,4,FAILURE,0,,,,,,68.0426,9214,status=FAILURE
Z12,480,0.08,101,attraction,3,FAILURE,0,,,,,,68.9246,9214,status=FAILURE
Z12,480,0.08,102,minorminer,1,FAILURE,0,,,,,,66.8088,9063,status=FAILURE
Z12,480,0.08,102,mmfork-cuthill,0,FAILURE,0,,,,,,64.3006,9063,status=FAILURE
Z12,100,0.05,101,minorminer,0,SUCCESS,1,2.01,2.01,,5,201,0.6408,246,
Z12,480,0.08,102,minorminer,2,FAILURE,0,,,,,,65.9822,9063,status=FAILURE
Z12,100,0.05,101,minorminer,1,SUCCESS,1,2.17,2.14,,5,217,0.4777,246,
Z12,100,0.05,101,minorminer,2,SUCCESS,1,2.1,2.07,,5,210,0.4161,246,
Z12,100,0.05,101,mmfork-cuthill,0,FAILURE,0,,,,,,0.0117,246,status=FAILURE
Z12,100,0.05,101,mmfork-cuthill,1,FAILURE,0,,,,,,0.0079,246,status=FAILURE
Z12,100,0.05,101,mmfork-cuthill,2,FAILURE,0,,,,,,0.0077,246,status=FAILURE
Z12,100,0.05,101,mmfork-cuthill,3,FAILURE,0,,,,,,0.0083,246,status=FAILURE
Z12,100,0.05,101,mmfork-cuthill,4,FAILURE,0,,,,,,0.0077,246,status=FAILURE
Z12,100,0.05,101,minorminer,3,SUCCESS,1,2.3,2.25,,6,230,0.4353,246,
Z12,100,0.05,101,minorminer,4,SUCCESS,1,2.12,2.1,,5,212,0.4982,246,
Z12,100,0.05,101,clmm,0,SUCCESS,1,2.35,2.22,,8,235,0.3207,246,
Z12,100,0.05,101,clmm,1,SUCCESS,1,2.33,2.21,,8,233,0.3629,246,
Z12,480,0.08,102,minorminer,4,FAILURE,0,,,,,,65.6885,9063,status=FAILURE
Z12,100,0.05,101,template,-1,SUCCESS,1,5.19,5.19,8.0,8,519,0.022,246,
Z12,100,0.05,101,clmm,2,SUCCESS,1,2.58,2.44,,8,258,0.2477,246,
Z12,100,0.05,101,clique,-1,SUCCESS,1,8.0,5.19,,8,800,0.023,246,
Z12,100,0.05,101,clmm,3,SUCCESS,1,2.33,2.2,,8,233,0.4316,246,
Z12,100,0.05,101,pssa,0,SUCCESS,1,5.25,5.19,,8,525,0.3465,246,
Z12,100,0.05,101,pssa,1,SUCCESS,1,5.25,5.19,,8,525,0.3516,246,
Z12,100,0.05,101,clmm,4,SUCCESS,1,2.25,2.15,,8,225,0.502,246,
Z12,100,0.05,101,pssa,2,SUCCESS,1,5.25,5.19,,8,525,0.3532,246,
Z12,100,0.05,101,pssa,3,SUCCESS,1,5.25,5.19,,8,525,0.3477,246,
Z12,100,0.05,101,pssa,4,SUCCESS,1,5.25,5.19,,8,525,0.3542,246,
Z12,100,0.05,101,attraction,0,SUCCESS,1,2.08,2.06,,5,208,2.6026,246,
Z12,100,0.05,101,attraction,1,SUCCESS,1,2.13,2.06,,5,213,2.6237,246,
Z12,100,0.05,101,attraction,2,SUCCESS,1,2.14,2.09,,5,214,2.7664,246,
Z12,480,0.08,102,mmfork-cuthill,1,FAILURE,0,,,,,,66.6791,9063,status=FAILURE
Z12,100,0.05,101,attraction,3,SUCCESS,1,2.03,2.0,,5,203,2.9678,246,
Z12,100,0.05,102,minorminer,0,SUCCESS,1,1.97,1.95,,5,197,0.6127,249,
Z12,100,0.05,102,minorminer,2,SUCCESS,1,2.16,2.14,,5,216,0.6993,249,
Z12,100,0.05,102,mmfork-cuthill,0,FAILURE,0,,,,,,0.0119,249,status=FAILURE
Z12,100,0.05,102,minorminer,3,SUCCESS,1,2.2,2.13,,5,220,0.5151,249,
Z12,100,0.05,102,mmfork-cuthill,1,FAILURE,0,,,,,,0.0084,249,status=FAILURE
Z12,100,0.05,102,minorminer,1,SUCCESS,1,2.2,2.19,,5,220,0.7588,249,
Z12,100,0.05,102,mmfork-cuthill,2,FAILURE,0,,,,,,0.0112,249,status=FAILURE
Z12,100,0.05,102,mmfork-cuthill,3,FAILURE,0,,,,,,0.0077,249,status=FAILURE
Z12,100,0.05,102,mmfork-cuthill,4,FAILURE,0,,,,,,0.0118,249,status=FAILURE
Z12,100,0.05,102,minorminer,4,SUCCESS,1,2.19,2.17,,5,219,0.5069,249,
Z12,100,0.05,102,clmm,2,SUCCESS,1,2.45,2.23,,8,245,0.2381,249,
Z12,100,0.05,102,clmm,0,SUCCESS,1,2.38,2.16,,8,238,0.3311,249,
Z12,100,0.05,102,clmm,1,SUCCESS,1,2.38,2.17,,8,238,0.3364,249,
Z12,100,0.05,102,template,-1,SUCCESS,1,5.45,5.45,8.0,8,545,0.019,249,
Z12,100,0.05,102,clique,-1,SUCCESS,1,8.0,5.45,,8,800,0.0212,249,
Z12,100,0.05,102,clmm,3,SUCCESS,1,2.51,2.3,,8,251,0.3965,249,
Z12,100,0.05,102,clmm,4,SUCCESS,1,2.61,2.43,,8,261,0.284,249,
Z12,100,0.05,102,pssa,0,SUCCESS,1,5.45,5.45,,8,545,0.3499,249,
Z12,100,0.05,102,pssa,1,SUCCESS,1,5.45,5.45,,8,545,0.3343,249,
Z12,100,0.05,102,pssa,2,SUCCESS,1,5.45,5.45,,8,545,0.3534,249,
Z12,100,0.05,102,pssa,3,SUCCESS,1,5.45,5.45,,8,545,0.3332,249,
Z12,100,0.05,102,pssa,4,SUCCESS,1,5.45,5.45,,8,545,0.3403,249,
Z12,100,0.05,101,attraction,4,SUCCESS,1,2.12,2.1,,5,212,2.6782,246,
Z12,480,0.08,102,mmfork-cuthill,3,FAILURE,0,,,,,,65.6277,9063,status=FAILURE
Z12,480,0.08,102,mmfork-cuthill,2,FAILURE,0,,,,,,66.8603,9063,status=FAILURE
Z12,100,0.05,103,minorminer,0,SUCCESS,1,2.16,2.11,,5,216,0.4279,248,
Z12,100,0.05,103,minorminer,1,SUCCESS,1,2.07,2.06,,4,207,0.5198,248,
Z12,100,0.05,103,minorminer,2,SUCCESS,1,2.11,2.11,,4,211,0.6733,248,
Z12,100,0.05,103,minorminer,3,SUCCESS,1,2.21,2.18,,5,221,0.5111,248,
Z12,100,0.05,102,attraction,0,SUCCESS,1,1.98,1.95,,4,198,2.9141,249,
Z12,100,0.05,103,minorminer,4,SUCCESS,1,2.36,2.34,,6,236,0.5592,248,
Z12,100,0.05,102,attraction,3,SUCCESS,1,2.02,2.01,,4,202,2.6384,249,
Z12,100,0.05,103,mmfork-cuthill,0,SUCCESS,1,2.21,2.18,,5,221,0.5134,248,
Z12,100,0.05,102,attraction,1,SUCCESS,1,2.07,2.06,,4,207,2.9845,249,
Z12,100,0.05,103,mmfork-cuthill,1,SUCCESS,1,2.36,2.3,,5,236,0.3669,248,
Z12,100,0.05,103,mmfork-cuthill,2,SUCCESS,1,2.04,2.01,,5,204,0.4034,248,
Z12,100,0.05,102,attraction,2,SUCCESS,1,2.01,2.01,,4,201,3.2111,249,
Z12,100,0.05,103,mmfork-cuthill,4,SUCCESS,1,2.14,2.12,,5,214,0.3988,248,
Z12,100,0.05,103,clmm,0,SUCCESS,1,2.43,2.4,,5,243,0.3688,248,
Z12,100,0.05,103,template,-1,SUCCESS,1,5.5,5.5,8.0,8,550,0.0212,248,
Z12,100,0.05,102,attraction,4,SUCCESS,1,2.02,2.01,,5,202,2.8486,249,
Z12,100,0.05,103,clique,-1,SUCCESS,1,8.0,5.5,,8,800,0.0251,248,
Z12,100,0.05,103,clmm,4,SUCCESS,1,2.26,2.23,,5,226,0.2517,248,
Z12,100,0.05,103,clmm,3,SUCCESS,1,2.33,2.3,,5,233,0.3511,248,
Z12,100,0.05,103,mmfork-cuthill,3,SUCCESS,1,2.27,2.26,,5,227,0.7973,248,
Z12,100,0.05,103,pssa,0,SUCCESS,1,5.51,5.5,,8,551,0.3638,248,
Z12,100,0.05,103,clmm,2,SUCCESS,1,1.96,1.93,,4,196,0.5748,248,
Z12,100,0.05,103,pssa,1,SUCCESS,1,5.51,5.5,,8,551,0.3595,248,
Z12,100,0.05,103,pssa,2,SUCCESS,1,5.51,5.5,,8,551,0.3798,248,
Z12,100,0.05,103,pssa,3,SUCCESS,1,5.51,5.5,,8,551,0.3608,248,
Z12,100,0.05,103,clmm,1,SUCCESS,1,1.92,1.92,,4,192,0.8362,248,
Z12,100,0.05,103,pssa,4,SUCCESS,1,5.51,5.5,,8,551,0.3743,248,
Z12,480,0.08,102,mmfork-cuthill,4,FAILURE,0,,,,,,66.6013,9063,status=FAILURE
Z12,100,0.05,103,attraction,1,SUCCESS,1,1.94,1.92,,4,194,2.6819,248,
Z12,100,0.05,103,attraction,0,SUCCESS,1,2.05,2.04,,4,205,2.8897,248,
Z12,100,0.05,103,attraction,2,SUCCESS,1,2.17,2.13,,5,217,2.8711,248,
Z12,100,0.05,103,attraction,4,SUCCESS,1,2.03,2.02,,4,203,2.7817,248,
Z12,100,0.05,103,attraction,3,SUCCESS,1,1.9,1.9,,4,190,2.9557,248,
Z12,480,0.08,102,clmm,0,FAILURE,0,,,,,,67.2207,9063,clmm: MM stage returned empty
Z12,480,0.08,102,clmm,1,FAILURE,0,,,,,,65.4627,9063,clmm: MM stage returned empty
Z12,160,0.05,101,minorminer,0,SUCCESS,1,5.2062,5.0312,,11,833,4.2837,637,
Z12,480,0.08,102,clmm,2,FAILURE,0,,,,,,65.8313,9063,clmm: MM stage returned empty
Z12,160,0.05,101,mmfork-cuthill,0,SUCCESS,1,6.05,5.7562,,14,968,2.7561,637,
Z12,480,0.08,102,clmm,3,FAILURE,0,,,,,,66.6925,9063,clmm: MM stage returned empty
Z12,480,0.08,102,pssa,1,FAILURE,0,,,,,,61.0619,9063,status=FAILURE
Z12,160,0.05,101,minorminer,1,SUCCESS,1,5.175,4.9938,,11,828,6.0189,637,
Z12,160,0.05,101,template,-1,SUCCESS,1,9.3125,9.3125,12.0,12,1490,0.0997,637,
Z12,160,0.05,101,clique,-1,SUCCESS,1,12.0,9.3125,,12,1920,0.0231,637,
Z12,160,0.05,101,pssa,0,SUCCESS,1,9.3375,9.3125,,12,1494,0.5949,637,
Z12,160,0.05,101,pssa,1,SUCCESS,1,9.3375,9.3125,,12,1494,0.5938,637,
Z12,160,0.05,101,mmfork-cuthill,2,SUCCESS,1,5.3625,5.1375,,12,858,4.9674,637,
Z12,160,0.05,101,clmm,0,SUCCESS,1,6.2,6.0125,,12,992,3.593,637,
Z12,160,0.05,101,minorminer,2,SUCCESS,1,5.3438,5.2,,11,855,6.9112,637,
Z12,160,0.05,101,pssa,2,SUCCESS,1,9.3375,9.3125,,12,1494,0.6006,637,
Z12,160,0.05,101,mmfork-cuthill,3,SUCCESS,1,5.5,5.3125,,12,880,4.5642,637,
Z12,480,0.08,102,clmm,4,FAILURE,0,,,,,,66.7024,9063,clmm: MM stage returned empty
Z12,160,0.05,101,pssa,4,SUCCESS,1,9.3375,9.3125,,12,1494,0.5723,637,
Z12,160,0.05,101,pssa,3,SUCCESS,1,9.3375,9.3125,,12,1494,0.5944,637,
Z12,160,0.05,101,minorminer,4,SUCCESS,1,5.4625,5.2188,,12,874,6.0342,637,
Z12,160,0.05,101,clmm,1,SUCCESS,1,5.7438,5.5812,,12,919,4.1688,637,
Z12,160,0.05,101,clmm,4,SUCCESS,1,6.5062,6.25,,12,1041,3.0205,637,
Z12,160,0.05,101,clmm,3,SUCCESS,1,6.2375,6.0938,,12,998,3.9903,637,
Z12,160,0.05,101,minorminer,3,SUCCESS,1,5.2625,5.1375,,12,842,8.0626,637,
Z12,160,0.05,101,mmfork-cuthill,1,SUCCESS,1,5.0938,4.9375,,11,815,7.991,637,
Z12,160,0.05,101,mmfork-cuthill,4,SUCCESS,1,5.45,5.2687,,11,872,6.9564,637,
Z12,160,0.05,102,minorminer,0,SUCCESS,1,5.3812,5.2125,,12,861,3.2948,612,
Z12,160,0.05,102,minorminer,1,SUCCESS,1,5.0187,4.8875,,11,803,3.8378,612,
Z12,160,0.05,102,minorminer,2,SUCCESS,1,5.2438,5.0812,,12,839,3.6404,612,
Z12,480,0.08,102,pssa,0,FAILURE,0,,,,,,69.5162,9063,status=FAILURE
Z12,160,0.05,101,clmm,2,SUCCESS,1,5.5563,5.4125,,11,889,7.984,637,
Z12,160,0.05,102,minorminer,4,SUCCESS,1,5.2375,5.025,,12,838,3.9748,612,
Z12,160,0.05,102,minorminer,3,SUCCESS,1,5.2687,5.025,,12,843,5.0226,612,
Z12,160,0.05,102,mmfork-cuthill,0,SUCCESS,1,5.7125,5.4625,,13,914,3.6269,612,
Z12,160,0.05,102,template,-1,SUCCESS,1,9.2438,9.2438,12.0,12,1479,0.0979,612,
Z12,160,0.05,102,clique,-1,SUCCESS,1,12.0,9.2438,,12,1920,0.0211,612,
Z12,160,0.05,102,mmfork-cuthill,1,SUCCESS,1,5.5187,5.2812,,13,883,3.7884,612,
Z12,160,0.05,102,pssa,0,SUCCESS,1,9.2625,9.2438,,12,1482,0.5798,612,
Z12,160,0.05,102,pssa,1,SUCCESS,1,9.2625,9.2438,,12,1482,0.5567,612,
Z12,160,0.05,102,pssa,2,SUCCESS,1,9.2625,9.2438,,12,1482,0.5751,612,
Z12,160,0.05,102,pssa,3,SUCCESS,1,9.2625,9.2438,,12,1482,0.5645,612,
Z12,160,0.05,102,clmm,1,SUCCESS,1,5.9625,5.7562,,12,954,2.9362,612,
Z12,160,0.05,102,mmfork-cuthill,2,SUCCESS,1,4.8688,4.7313,,11,779,5.1011,612,
Z12,160,0.05,102,pssa,4,SUCCESS,1,9.2625,9.2438,,12,1482,0.581,612,
Z12,160,0.05,102,clmm,2,SUCCESS,1,5.9875,5.8375,,12,958,3.151,612,
Z12,160,0.05,102,clmm,0,SUCCESS,1,5.7313,5.4875,,12,917,4.2493,612,
Z12,160,0.05,102,mmfork-cuthill,3,SUCCESS,1,5.2313,5.0938,,11,837,6.0885,612,
Z12,160,0.05,101,attraction,2,SUCCESS,1,5.175,5.0187,,11,828,10.7032,637,
Z12,160,0.05,102,clmm,4,SUCCESS,1,5.5812,5.4125,,12,893,5.0464,612,
Z12,160,0.05,102,clmm,3,SUCCESS,1,5.1875,5.025,,11,830,5.4901,612,
Z12,160,0.05,102,mmfork-cuthill,4,SUCCESS,1,4.9437,4.7812,,10,791,6.8771,612,
Z12,160,0.05,101,attraction,0,SUCCESS,1,5.0438,4.8063,,11,807,11.4777,637,
Z12,160,0.05,103,minorminer,0,SUCCESS,1,5.6375,5.4938,,12,902,3.8775,633,
Z12,160,0.05,101,attraction,3,SUCCESS,1,4.9,4.7562,,11,784,13.0593,637,
Z12,160,0.05,101,attraction,1,SUCCESS,1,4.8563,4.75,,11,777,13.5535,637,
Z12,160,0.05,101,attraction,4,SUCCESS,1,4.8063,4.6437,,11,769,13.3444,637,
Z12,160,0.05,103,minorminer,1,SUCCESS,1,5.1625,5.0125,,11,826,3.985,633,
Z12,160,0.05,103,minorminer,2,SUCCESS,1,5.5875,5.4188,,12,894,3.3901,633,
Z12,160,0.05,103,minorminer,4,SUCCESS,1,5.5375,5.2687,,12,886,3.365,633,
Z12,160,0.05,103,mmfork-cuthill,1,SUCCESS,1,5.6188,5.45,,13,899,4.8022,633,
Z12,160,0.05,103,clmm,0,SUCCESS,1,6.65,6.4313,,12,1064,3.114,633,
Z12,160,0.05,103,template,-1,SUCCESS,1,8.9,8.9,12.0,12,1424,0.0859,633,
Z12,160,0.05,103,clmm,1,SUCCESS,1,6.2,6.1125,,12,992,3.1877,633,
Z12,160,0.05,103,clique,-1,SUCCESS,1,12.0,8.9,,12,1920,0.0246,633,
Z12,160,0.05,103,minorminer,3,SUCCESS,1,4.925,4.7687,,10,788,6.2971,633,
Z12,160,0.05,103,pssa,0,SUCCESS,1,8.9,8.9,,12,1424,0.5307,633,
Z12,160,0.05,103,pssa,1,SUCCESS,1,8.9,8.9,,12,1424,0.5221,633,
Z12,160,0.05,103,pssa,2,SUCCESS,1,8.9,8.9,,12,1424,0.5232,633,
Z12,160,0.05,103,mmfork-cuthill,2,SUCCESS,1,5.1688,5.025,,11,827,5.1992,633,
Z12,160,0.05,102,attraction,2,SUCCESS,1,5.1562,4.9813,,12,825,9.9143,612,
Z12,160,0.05,102,attraction,3,SUCCESS,1,4.8875,4.7375,,11,782,9.856,612,
Z12,160,0.05,102,attraction,0,SUCCESS,1,4.8063,4.6688,,10,769,10.4616,612,
Z12,160,0.05,103,pssa,3,SUCCESS,1,8.9,8.9,,12,1424,0.5294,633,
Z12,160,0.05,103,pssa,4,SUCCESS,1,8.9,8.9,,12,1424,0.5187,633,
Z12,160,0.05,103,mmfork-cuthill,3,SUCCESS,1,5.0,4.825,,11,800,5.218,633,
Z12,160,0.05,102,attraction,4,SUCCESS,1,5.0563,4.8438,,11,809,10.818,612,
Z12,160,0.05,103,mmfork-cuthill,4,SUCCESS,1,5.0062,4.8688,,11,801,5.7416,633,
Z12,160,0.05,102,attraction,1,SUCCESS,1,4.7562,4.5812,,11,761,12.2083,612,
Z12,160,0.05,103,clmm,2,SUCCESS,1,6.2375,6.075,,12,998,6.2708,633,
Z12,160,0.05,103,mmfork-cuthill,0,SUCCESS,1,4.9375,4.8438,,10,790,9.5041,633,
Z12,480,0.08,102,pssa,3,FAILURE,0,,,,,,61.2199,9063,status=FAILURE
Z12,160,0.05,103,clmm,4,SUCCESS,1,5.8312,5.7,,11,933,5.1883,633,
Z12,480,0.08,102,pssa,2,FAILURE,0,,,,,,62.1929,9063,status=FAILURE
